id_insumo,insumo,categoria,fornecedor,regiao_fornecedor,unidade_medida,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,prazo_entrega_dias,indice_reajuste_12m,criticidade_insumo
INS-04-00428,Manteiga de karite,Emoliente,BioAtivos Sul,GO,L,150,1315.9,1653.45,2687.07,174.56,38,0.0945,media
INS-04-00429,Fragrancia baunilha,Fragrancia,AromaBase Import,RJ,L,1000,473.93,741.14,1435.32,89.12,41,0.1882,media
INS-04-00430,Fragrancia citrica,Fragrancia,GreenLab Mat-primas,RJ,L,500,1116.94,1528.91,3026.49,47.27,14,0.1121,baixa
INS-04-00431,Butilenoglicol,Umectante,NaturaPrima Quimicos,PE,mL,100,1335.91,1953.96,4414.24,157.08,49,0.0872,alta
INS-04-00432,Carbopol,Espessante,AromaBase Import,BA,mL,100,685.28,1171.51,1913.02,215.59,39,0.1657,baixa
INS-04-00433,Glicerina bidestilada,Umectante,BioAtivos Sul,SP,mL,200,1095.01,1576.92,2620.89,474.28,49,-0.0029,alta
INS-04-00434,Dioxido de titanio,Corante,BioAtivos Sul,SP,L,500,475.04,653.39,1276.99,772.73,7,0.2127,baixa
INS-04-00435,Oleo de jojoba,Emoliente,AromaBase Import,BA,g,1000,1181.62,1777.51,3406.24,730.78,52,0.1268,alta
INS-04-00436,Goma guar cationica,Espessante,AromaBase Import,MG,kg,150,167.48,251.91,556.26,471.86,26,0.1697,alta
INS-04-00437,Caprilico caprico triglicerideo,Emoliente,Essencia Pura Supply,PR,L,1000,871.93,1385.67,3005.7,326.64,28,0.1733,media
INS-04-00438,Esqualano vegetal,Emoliente,BioAtivos Sul,RJ,kg,100,747.21,1067.16,1826.15,299.43,34,-0.0035,media
INS-04-00439,Sorbitol,Umectante,AromaBase Import,SP,g,150,1203.08,1917.68,4128.02,304.06,23,0.0508,baixa
INS-04-00440,Fragrancia herbal,Fragrancia,CosmoQuimica Brasil,RJ,kg,150,627.12,1076.55,2253.48,194.04,56,0.0522,media
INS-04-00441,Caprilico caprico triglicerideo,Emoliente,GreenLab Mat-primas,SP,mL,100,1035.73,1662.47,3606.69,635.14,34,0.0341,media
INS-04-00442,Sodium cocoyl isethionate,Tensoativo,Essencia Pura Supply,MG,kg,50,1421.86,2289.25,3866.49,628.22,5,0.1577,media
INS-04-00443,Benzoato de sodio,Conservante,NaturaPrima Quimicos,MG,L,100,1277.25,2188.48,3961.48,506.97,37,-0.0175,baixa
INS-04-00444,Sorbato de potassio,Conservante,GreenLab Mat-primas,PE,mL,50,349.6,501.76,815.33,722.38,22,0.2489,media
INS-04-00445,Carmin sintetico,Corante,Quimnova Trading,BA,kg,200,539.18,939.8,2120.78,396.22,52,-0.0295,media
INS-04-00446,Sorbitol,Umectante,GreenLab Mat-primas,PE,kg,1000,401.52,506.98,1110.69,411.83,20,-0.0462,media
INS-04-00447,Goma guar cationica,Espessante,NaturaPrima Quimicos,GO,mL,500,412.16,687.54,1532.81,601.11,17,0.0273,media
INS-04-00448,Pantenol,Ativo funcional,AromaBase Import,RJ,g,250,1294.01,2027.41,3477.11,666.14,28,-0.0482,media
INS-04-00449,Glicerina bidestilada,Umectante,CoreLab Ingredients,SC,kg,500,1282.52,1733.66,3775.58,209.94,40,0.0528,baixa
INS-04-00450,Butilenoglicol,Umectante,BioAtivos Sul,PE,mL,500,256.77,380.5,794.05,633.56,5,-0.0067,baixa
INS-04-00451,Hidroxietilcelulose,Espessante,GreenLab Mat-primas,SP,L,250,1103.36,1582.02,3535.63,723.04,42,0.2246,alta
INS-04-00452,Fenoxietanol,Conservante,CoreLab Ingredients,PR,mL,150,461.86,613.24,1157.49,13.23,46,-0.0026,media
INS-04-00453,Sorbitol,Umectante,DermaLink Distribuidora,PE,kg,150,154.12,239.16,513.72,413.26,31,-0.0616,media
INS-04-00454,Goma xantana,Espessante,AromaBase Import,SP,g,25,1072.06,1383.7,2912.37,529.93,10,0.1891,media
INS-04-00455,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,MG,mL,100,1478.17,2087.02,4092.49,760.8,45,0.0649,baixa
INS-04-00456,Cocamidopropil betaina,Tensoativo,Essencia Pura Supply,SP,g,1000,310.88,418.56,704.21,482.56,54,-0.0423,media
INS-04-00457,Fragrancia baunilha,Fragrancia,AromaBase Import,PR,mL,500,349.84,605.1,1045.16,487.81,44,-0.0182,alta
INS-04-00458,Acido hialuronico,Ativo funcional,GreenLab Mat-primas,SP,mL,1000,996.44,1362.57,2316.23,157.16,42,0.1404,baixa
INS-04-00459,Glicerina bidestilada,Umectante,AromaBase Import,RJ,mL,250,632.22,1092.83,2319.83,799.81,23,-0.0782,alta
INS-04-00460,Mica perolada,Corante,AromaBase Import,SC,g,100,1113.87,1541.85,2640.72,689.18,59,0.1015,alta
INS-04-00461,Caprilico caprico triglicerideo,Emoliente,BioAtivos Sul,RJ,g,100,1346.46,2235.9,4607.05,474.94,36,0.2305,alta
INS-04-00462,Goma xantana,Espessante,NaturaPrima Quimicos,RJ,kg,250,275.45,475.61,769.02,79.39,7,0.0564,alta
INS-04-00463,Decil glucosideo,Tensoativo,BioAtivos Sul,SC,g,200,1301.15,2194.24,4913.96,264.49,59,-0.0181,alta
INS-04-00464,Propilenoglicol,Umectante,BioAtivos Sul,BA,mL,100,602.36,1052.61,1731.82,429.28,14,0.0162,baixa
INS-04-00465,Mica perolada,Corante,Essencia Pura Supply,SP,kg,200,492.21,652.49,1440.76,204.23,35,0.1906,media
INS-04-00466,Butilenoglicol,Umectante,BioAtivos Sul,BA,g,50,1210.02,1785.68,3496.25,184.67,38,0.1528,media
INS-04-00467,Caprilico caprico triglicerideo,Emoliente,Quimnova Trading,GO,L,250,230.59,379.29,716.29,595.98,37,0.1959,baixa
INS-04-00468,Niacinamida,Ativo funcional,AromaBase Import,GO,mL,250,857.99,1407.88,3226.46,448.98,33,0.0336,baixa
INS-04-00469,Fragrancia floral suave,Fragrancia,Quimnova Trading,PR,g,25,740.91,1043.67,1865.44,387.91,14,0.1887,baixa
INS-04-00470,Pantenol,Ativo funcional,NaturaPrima Quimicos,MG,mL,250,147.13,191.52,370.75,539.69,43,0.0731,alta
INS-04-00471,Acido dehidroacetico,Conservante,GreenLab Mat-primas,PE,L,50,1330.53,1947.45,3184.78,412.69,24,0.1433,alta
INS-04-00472,Sorbato de potassio,Conservante,AromaBase Import,RJ,g,50,964.65,1400.51,2742.53,349.2,19,0.1583,alta
INS-04-00473,Fragrancia floral suave,Fragrancia,DermaLink Distribuidora,SP,kg,200,121.56,181.77,369.73,666.72,55,0.1789,alta
INS-04-00474,Manteiga de karite,Emoliente,DermaLink Distribuidora,GO,mL,200,1284.58,1643.55,3487.95,521.0,56,0.015,baixa
INS-04-00475,Fragrancia baunilha,Fragrancia,Quimnova Trading,RJ,kg,200,833.85,1419.33,2783.5,505.46,32,0.0419,media
INS-04-00476,Propilenoglicol,Umectante,BioAtivos Sul,GO,L,200,295.31,418.74,760.97,94.25,13,0.1563,alta
INS-04-00477,Fragrancia herbal,Fragrancia,CoreLab Ingredients,PR,mL,100,743.64,1281.62,2887.88,381.35,22,0.1563,baixa
INS-04-00478,Sorbitol,Umectante,Essencia Pura Supply,PE,mL,150,1241.25,2005.25,3841.44,701.52,14,0.1873,media
INS-04-00479,Fragrancia floral suave,Fragrancia,GreenLab Mat-primas,BA,L,50,675.41,1136.14,1978.73,706.35,22,0.1986,alta
INS-04-00480,Fragrancia citrica,Fragrancia,DermaLink Distribuidora,SP,L,500,1250.73,1809.56,3661.58,715.75,7,0.0401,media
INS-04-00481,Oleo de jojoba,Emoliente,CoreLab Ingredients,SC,g,25,1482.6,2353.26,4197.93,80.35,45,-0.0779,alta
INS-04-00482,Oleo de jojoba,Emoliente,Insumos DermaTech,RJ,kg,50,554.21,921.11,1664.38,303.42,6,0.0841,alta
INS-04-00483,Fragrancia floral suave,Fragrancia,DermaLink Distribuidora,PR,g,150,1237.2,1651.97,3381.47,56.99,55,0.2486,baixa
INS-04-00484,Glicerina bidestilada,Umectante,Quimnova Trading,PE,g,1000,1402.27,2428.68,4948.64,545.94,28,0.219,baixa
INS-04-00485,Decil glucosideo,Tensoativo,NaturaPrima Quimicos,MG,kg,200,258.79,342.22,613.4,553.45,28,0.2445,baixa
INS-04-00486,Acido dehidroacetico,Conservante,CosmoQuimica Brasil,BA,L,250,1135.05,1711.29,3210.95,395.29,52,0.0467,alta
INS-04-00487,Dioxido de titanio,Corante,Essencia Pura Supply,BA,kg,200,877.52,1119.99,2288.48,445.21,27,0.0892,media
INS-04-00488,Pantenol,Ativo funcional,CoreLab Ingredients,PR,kg,500,349.61,511.25,1159.35,621.06,41,0.2206,baixa
INS-04-00489,Fragrancia floral suave,Fragrancia,GreenLab Mat-primas,SC,L,25,795.23,1060.07,1741.28,636.92,18,0.0856,baixa
INS-04-00490,Acido hialuronico,Ativo funcional,GreenLab Mat-primas,RJ,kg,200,155.46,254.19,550.58,28.9,58,-0.06,media
INS-04-00491,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,PR,L,25,1093.68,1486.56,2926.45,557.97,6,0.0469,media
INS-04-00492,Esqualano vegetal,Emoliente,NaturaPrima Quimicos,MG,mL,250,774.02,1176.66,2591.2,355.98,6,0.2139,alta
INS-04-00493,Pantenol,Ativo funcional,GreenLab Mat-primas,SC,mL,100,1138.72,1839.14,4073.98,768.54,16,0.0736,alta
INS-04-00494,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,GO,mL,50,691.01,1192.07,2462.75,794.99,24,0.0562,baixa
INS-04-00495,Aloe vera concentrado,Ativo funcional,Essencia Pura Supply,SC,g,1000,327.07,525.51,1052.0,582.93,26,-0.0107,alta
INS-04-00496,Goma xantana,Espessante,Quimnova Trading,SC,L,50,267.35,382.07,703.46,43.22,32,-0.0143,baixa
INS-04-00497,Benzoato de sodio,Conservante,Quimnova Trading,SC,g,200,213.21,358.56,631.06,430.26,24,-0.0618,baixa
INS-04-00498,Propilenoglicol,Umectante,AromaBase Import,BA,kg,150,1474.57,2195.8,4813.98,547.95,40,0.0362,alta
INS-04-00499,Hidroxietilcelulose,Espessante,Essencia Pura Supply,MG,kg,100,311.78,516.87,1159.11,92.33,27,0.1954,media
INS-04-00500,Goma xantana,Espessante,BioAtivos Sul,GO,L,250,1476.7,2243.67,4058.45,300.06,33,0.2166,media
INS-04-00501,Sorbato de potassio,Conservante,AromaBase Import,SP,mL,50,868.9,1428.58,2366.83,770.13,48,-0.0419,baixa
INS-04-00502,Mica perolada,Corante,GreenLab Mat-primas,BA,L,250,1484.89,1949.97,3324.05,435.65,31,0.1658,media
INS-04-00503,Sodium cocoyl isethionate,Tensoativo,NaturaPrima Quimicos,GO,mL,100,603.23,852.81,1554.48,649.11,23,-0.078,media
INS-04-00504,Esqualano vegetal,Emoliente,BioAtivos Sul,SP,mL,150,217.85,327.54,531.07,758.37,55,-0.0418,alta
INS-04-00505,Fragrancia floral suave,Fragrancia,Insumos DermaTech,PR,kg,100,1323.97,1778.34,3949.03,561.48,13,0.2267,alta
INS-04-00506,Butilenoglicol,Umectante,AromaBase Import,SP,L,250,235.42,401.06,790.08,59.45,49,0.0475,alta
INS-04-00507,Sorbato de potassio,Conservante,Essencia Pura Supply,RJ,kg,150,1142.97,1652.21,3788.94,425.15,34,0.1514,alta
INS-04-00508,Fragrancia floral suave,Fragrancia,CosmoQuimica Brasil,PR,L,500,434.79,553.88,1122.36,177.34,5,0.106,alta
INS-04-00509,Acido hialuronico,Ativo funcional,CoreLab Ingredients,SC,kg,500,1238.93,1936.55,4429.16,495.08,52,0.0313,baixa
INS-04-00510,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,BA,mL,1000,1391.66,2213.98,4093.85,242.09,6,-0.0787,baixa
INS-04-00511,Glicerina bidestilada,Umectante,Quimnova Trading,BA,g,1000,1335.54,2145.72,3562.05,366.86,38,0.1413,alta
INS-04-00512,Butilenoglicol,Umectante,CoreLab Ingredients,SP,kg,25,132.63,212.72,356.76,239.83,8,0.0557,alta
INS-04-00513,Decil glucosideo,Tensoativo,Insumos DermaTech,PR,kg,50,307.81,515.72,1093.1,214.73,59,0.0548,alta
INS-04-00514,Goma guar cationica,Espessante,GreenLab Mat-primas,MG,mL,25,1294.29,2052.18,4587.09,526.22,50,0.1502,alta
INS-04-00515,Pantenol,Ativo funcional,CoreLab Ingredients,SC,g,1000,673.23,890.57,1576.43,738.25,14,0.109,baixa
INS-04-00516,Butilenoglicol,Umectante,Essencia Pura Supply,PE,L,50,903.48,1530.97,3313.99,566.03,45,0.0647,baixa
INS-04-00517,Fragrancia citrica,Fragrancia,Quimnova Trading,SC,g,200,123.37,173.78,299.89,658.04,5,-0.0038,baixa
INS-04-00518,Mica perolada,Corante,AromaBase Import,PE,g,100,243.06,406.77,672.9,325.74,26,0.0792,media
INS-04-00519,Mica perolada,Corante,AromaBase Import,PE,L,500,383.62,612.39,1375.22,800.7,30,0.2131,baixa
INS-04-00520,Manteiga de karite,Emoliente,DermaLink Distribuidora,PR,mL,250,1267.22,1730.79,3287.74,248.64,26,0.0659,baixa
INS-04-00521,Fragrancia baunilha,Fragrancia,NaturaPrima Quimicos,PR,L,1000,911.92,1508.45,2673.54,647.55,38,-0.0195,baixa
INS-04-00522,Manteiga de karite,Emoliente,GreenLab Mat-primas,GO,L,250,1416.48,2220.51,4614.55,681.12,38,0.0448,alta
INS-04-00523,Pantenol,Ativo funcional,BioAtivos Sul,SP,kg,1000,1373.48,1840.32,3227.6,604.39,36,-0.031,alta
INS-04-00524,Fragrancia floral suave,Fragrancia,NaturaPrima Quimicos,PR,L,150,896.01,1199.3,2724.76,350.17,28,0.0337,media
INS-04-00525,Sodium cocoyl isethionate,Tensoativo,CosmoQuimica Brasil,GO,L,25,1240.94,1718.54,2881.49,734.99,49,0.0449,media
INS-04-00526,Hidroxietilcelulose,Espessante,Insumos DermaTech,RJ,L,200,1054.96,1521.07,2869.42,373.7,13,0.224,baixa
INS-04-00527,Esqualano vegetal,Emoliente,DermaLink Distribuidora,RJ,mL,100,154.47,233.77,470.68,491.4,58,0.1556,alta
INS-04-00528,Acido hialuronico,Ativo funcional,Quimnova Trading,SC,g,500,955.06,1312.83,2717.07,285.25,19,-0.0489,baixa
INS-04-00529,Carmin sintetico,Corante,Quimnova Trading,PE,g,100,784.73,998.5,1643.48,78.32,9,0.1987,alta
INS-04-00530,Cocamidopropil betaina,Tensoativo,CosmoQuimica Brasil,BA,g,250,660.78,1038.46,1891.16,120.73,15,0.1773,baixa
INS-04-00531,Goma xantana,Espessante,GreenLab Mat-primas,PR,L,500,317.76,501.75,1065.33,581.71,49,0.0547,media
INS-04-00532,Benzoato de sodio,Conservante,Essencia Pura Supply,BA,L,200,1093.07,1657.71,2702.67,624.55,33,-0.0495,media
INS-04-00533,Fragrancia citrica,Fragrancia,GreenLab Mat-primas,SP,mL,500,624.29,926.12,2054.94,180.34,14,-0.0221,baixa
INS-04-00534,Oxido de ferro amarelo,Corante,GreenLab Mat-primas,GO,g,200,815.96,1398.3,2848.94,397.67,46,0.2098,baixa
INS-04-00535,Hidroxietilcelulose,Espessante,AromaBase Import,PR,g,250,678.83,938.88,1654.88,230.07,17,-0.0035,baixa
INS-04-00536,Glicerina bidestilada,Umectante,Insumos DermaTech,SC,L,25,1209.79,1717.75,3033.66,723.92,20,0.0568,baixa
INS-04-00537,Sorbato de potassio,Conservante,DermaLink Distribuidora,SC,L,250,971.84,1546.49,3092.05,236.57,31,0.0113,baixa
INS-04-00538,Carmin sintetico,Corante,BioAtivos Sul,GO,kg,200,1434.28,2486.41,5149.51,318.19,15,0.0338,media
INS-04-00539,Fenoxietanol,Conservante,CoreLab Ingredients,BA,mL,250,577.84,797.45,1327.04,164.75,33,0.1469,alta
INS-04-00540,Acido hialuronico,Ativo funcional,CosmoQuimica Brasil,SP,kg,250,1495.6,2169.25,4295.6,37.92,43,-0.0587,alta
INS-04-00541,Glicerina bidestilada,Umectante,NaturaPrima Quimicos,SP,mL,1000,1414.77,2016.64,4470.31,254.67,5,0.2341,alta
INS-04-00542,Mica perolada,Corante,BioAtivos Sul,SP,mL,150,838.36,1299.46,2578.12,159.83,14,0.0841,baixa
INS-04-00543,Fragrancia floral suave,Fragrancia,CosmoQuimica Brasil,RJ,L,200,1049.03,1760.51,3647.53,570.3,53,-0.0595,alta
INS-04-00544,Esqualano vegetal,Emoliente,NaturaPrima Quimicos,PR,L,500,782.73,1178.42,2138.5,255.12,10,0.1751,media
INS-04-00545,Oxido de ferro amarelo,Corante,AromaBase Import,PR,kg,200,1096.4,1602.38,3423.23,200.1,26,0.1062,alta
INS-04-00546,Benzoato de sodio,Conservante,CosmoQuimica Brasil,PR,mL,250,1447.29,1826.0,3714.27,785.22,24,-0.0757,alta
INS-04-00547,Pantenol,Ativo funcional,Essencia Pura Supply,MG,g,250,1453.42,2339.33,4452.94,344.85,54,0.2041,alta
INS-04-00548,Pantenol,Ativo funcional,AromaBase Import,PE,mL,500,997.72,1362.88,2692.27,754.59,30,0.2241,baixa
INS-04-00549,Sorbitol,Umectante,DermaLink Distribuidora,SP,mL,250,844.73,1295.4,2261.38,481.86,8,0.1339,alta
INS-04-00550,Acido hialuronico,Ativo funcional,AromaBase Import,SP,mL,50,1071.69,1668.95,3003.91,253.35,60,-0.0786,baixa
INS-04-00551,Cocamidopropil betaina,Tensoativo,AromaBase Import,SP,mL,25,634.13,1108.39,2367.38,647.28,14,-0.0615,alta
INS-04-00552,Lauril eter sulfato de sodio,Tensoativo,NaturaPrima Quimicos,MG,L,25,532.57,911.18,1459.92,752.51,14,0.2478,alta
INS-04-00553,Caprilico caprico triglicerideo,Emoliente,AromaBase Import,PE,mL,1000,1028.16,1422.51,3242.11,329.15,8,0.1153,media
INS-04-00554,Oleo de jojoba,Emoliente,CosmoQuimica Brasil,PR,L,500,567.4,981.3,1633.74,405.77,9,-0.0553,media
INS-04-00555,Manteiga de karite,Emoliente,BioAtivos Sul,MG,mL,200,127.53,164.11,296.42,511.98,36,0.1693,alta
INS-04-00556,Fragrancia herbal,Fragrancia,GreenLab Mat-primas,PR,g,50,215.01,318.06,707.27,805.47,53,-0.0303,alta
INS-04-00557,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,SP,g,200,358.35,460.02,815.31,786.67,18,0.2458,alta
INS-04-00558,Lauril eter sulfato de sodio,Tensoativo,Insumos DermaTech,PE,L,25,546.74,715.39,1491.44,40.9,26,0.1408,media
INS-04-00559,Cocamidopropil betaina,Tensoativo,DermaLink Distribuidora,MG,kg,150,1078.66,1522.89,3137.93,446.63,38,0.0466,media
INS-04-00560,Dioxido de titanio,Corante,Quimnova Trading,SP,L,1000,1351.1,2325.17,4327.91,129.2,59,0.1663,alta
INS-04-00561,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,BA,g,100,989.41,1435.94,2879.62,61.62,25,-0.0457,baixa
INS-04-00562,Sorbato de potassio,Conservante,DermaLink Distribuidora,GO,mL,50,348.52,452.1,723.36,260.74,52,0.1988,alta
INS-04-00563,Fragrancia citrica,Fragrancia,Essencia Pura Supply,PE,L,500,109.82,155.52,331.27,220.29,53,0.0906,alta
INS-04-00564,Fragrancia citrica,Fragrancia,BioAtivos Sul,GO,kg,150,973.21,1575.75,3487.46,127.5,19,0.182,baixa
INS-04-00565,Oxido de ferro amarelo,Corante,Essencia Pura Supply,SC,kg,250,647.33,971.36,1749.53,101.11,29,0.1179,media
INS-04-00566,Benzoato de sodio,Conservante,GreenLab Mat-primas,PE,g,250,331.16,499.26,1144.93,596.55,7,0.2127,media
INS-04-00567,Cocamidopropil betaina,Tensoativo,DermaLink Distribuidora,GO,L,250,949.76,1229.93,2642.88,470.47,20,-0.0423,media
INS-04-00568,Cocamidopropil betaina,Tensoativo,CoreLab Ingredients,SC,L,25,786.28,1308.17,2372.73,792.86,60,0.0054,alta
INS-04-00569,Sodium cocoyl isethionate,Tensoativo,CoreLab Ingredients,GO,g,150,284.09,379.26,798.13,308.09,11,0.1232,baixa
INS-04-00570,Acido hialuronico,Ativo funcional,Essencia Pura Supply,BA,L,50,1185.61,1560.67,3313.61,199.8,47,-0.0646,baixa
INS-04-00571,Goma guar cationica,Espessante,GreenLab Mat-primas,PE,mL,250,561.27,922.83,1573.46,86.99,29,0.0465,media
INS-04-00572,Lauril eter sulfato de sodio,Tensoativo,BioAtivos Sul,SP,kg,50,1048.95,1549.63,2665.01,199.06,57,-0.068,media
INS-04-00573,Oxido de ferro amarelo,Corante,BioAtivos Sul,SC,L,250,1062.84,1592.97,2732.88,610.27,24,0.1509,alta
INS-04-00574,Fenoxietanol,Conservante,BioAtivos Sul,PE,g,150,1190.67,1854.73,3591.15,48.04,12,0.2385,alta
INS-04-00575,Sorbitol,Umectante,GreenLab Mat-primas,RJ,g,100,104.11,161.62,313.71,332.32,8,0.1829,baixa
INS-04-00576,Caprilico caprico triglicerideo,Emoliente,Insumos DermaTech,PR,g,50,948.8,1503.64,2452.71,559.7,47,0.0065,baixa
INS-04-00577,Sodium cocoyl isethionate,Tensoativo,CoreLab Ingredients,BA,mL,250,1357.32,1787.39,3203.48,735.12,28,0.2289,media
INS-04-00578,Butilenoglicol,Umectante,Quimnova Trading,MG,L,1000,140.02,219.71,505.24,734.45,10,0.1444,alta
INS-04-00579,Esqualano vegetal,Emoliente,DermaLink Distribuidora,MG,kg,100,1300.02,2152.81,3906.13,254.24,6,0.092,alta
INS-04-00580,Fenoxietanol,Conservante,CoreLab Ingredients,GO,L,50,1031.72,1294.45,2131.51,554.09,7,0.0207,media
INS-04-00581,Propilenoglicol,Umectante,CosmoQuimica Brasil,GO,g,250,1320.62,1882.75,3032.9,357.15,55,0.0315,alta
INS-04-00582,Oleo de jojoba,Emoliente,CoreLab Ingredients,RJ,L,200,267.0,435.41,951.39,77.08,8,0.1645,baixa
INS-04-00583,Decil glucosideo,Tensoativo,GreenLab Mat-primas,SP,L,25,1251.42,1691.82,3007.88,303.82,57,0.1803,baixa
INS-04-00584,Carbopol,Espessante,Essencia Pura Supply,PR,g,100,294.4,385.8,761.91,596.34,24,0.0146,alta
INS-04-00585,Sorbitol,Umectante,GreenLab Mat-primas,PE,mL,150,546.02,713.27,1490.38,598.75,21,0.0781,media
INS-04-00586,Mica perolada,Corante,NaturaPrima Quimicos,PR,kg,250,1213.66,1573.48,3531.66,625.16,57,0.2182,baixa
INS-04-00587,Cocamidopropil betaina,Tensoativo,CoreLab Ingredients,MG,kg,500,116.06,183.31,410.41,358.76,42,0.1055,media
INS-04-00588,Carbopol,Espessante,AromaBase Import,RJ,g,250,1140.32,1452.26,3011.45,781.25,17,0.1795,baixa
INS-04-00589,Benzoato de sodio,Conservante,Essencia Pura Supply,PE,mL,500,1371.18,1767.34,3888.53,406.71,45,0.0417,alta
INS-04-00590,Lauril eter sulfato de sodio,Tensoativo,BioAtivos Sul,SP,L,100,1035.39,1327.66,2518.46,197.35,31,-0.0281,baixa
INS-04-00591,Cocamidopropil betaina,Tensoativo,DermaLink Distribuidora,GO,mL,200,658.55,971.52,1984.39,776.25,49,0.1074,baixa
INS-04-00592,Esqualano vegetal,Emoliente,Quimnova Trading,BA,g,50,382.29,504.49,1152.21,35.03,40,0.2047,alta
INS-04-00593,Niacinamida,Ativo funcional,GreenLab Mat-primas,MG,g,25,717.79,1108.4,1821.08,624.31,19,0.2125,baixa
INS-04-00594,Benzoato de sodio,Conservante,AromaBase Import,BA,kg,1000,155.49,226.39,520.48,278.37,22,0.0163,baixa
INS-04-00595,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,PE,g,150,1033.39,1465.21,3231.63,397.7,28,-0.0718,media
INS-04-00596,Oleo de jojoba,Emoliente,AromaBase Import,MG,g,100,111.37,141.22,295.2,613.16,39,0.0345,alta
INS-04-00597,Niacinamida,Ativo funcional,CosmoQuimica Brasil,BA,mL,1000,1490.02,2588.59,4848.26,281.94,34,-0.0776,media
INS-04-00598,Acido hialuronico,Ativo funcional,AromaBase Import,SP,L,1000,559.14,836.53,1576.22,269.72,59,0.2398,alta
INS-04-00599,Benzoato de sodio,Conservante,NaturaPrima Quimicos,RJ,g,150,1423.6,1844.58,3941.56,631.97,22,0.02,alta
INS-04-00600,Fragrancia citrica,Fragrancia,Quimnova Trading,BA,mL,100,655.88,979.35,1815.16,261.44,39,0.1904,media
INS-04-00601,Decil glucosideo,Tensoativo,CoreLab Ingredients,RJ,L,200,490.59,633.97,1234.96,340.66,49,0.1737,baixa
INS-04-00602,Oxido de ferro amarelo,Corante,Quimnova Trading,SC,kg,500,1009.93,1273.06,2879.49,546.78,50,0.2248,alta
INS-04-00603,Fragrancia floral suave,Fragrancia,NaturaPrima Quimicos,SP,kg,200,1170.87,1917.57,3819.06,294.84,41,0.013,baixa
INS-04-00604,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,RJ,mL,500,812.33,1078.37,2415.54,467.42,19,0.0944,media
INS-04-00605,Butilenoglicol,Umectante,DermaLink Distribuidora,RJ,L,1000,1251.83,1882.59,4018.25,537.09,6,-0.0785,media
INS-04-00606,Butilenoglicol,Umectante,BioAtivos Sul,GO,g,50,765.07,1302.37,2839.07,789.19,25,0.1081,baixa
INS-04-00607,Dioxido de titanio,Corante,BioAtivos Sul,GO,kg,250,951.94,1371.24,2978.74,230.4,18,-0.0535,baixa
INS-04-00608,Butilenoglicol,Umectante,Essencia Pura Supply,BA,g,200,1061.89,1404.4,2946.13,166.86,48,0.0271,media
INS-04-00609,Acido hialuronico,Ativo funcional,Insumos DermaTech,MG,g,200,678.7,889.75,1773.35,325.6,50,0.0196,media
INS-04-00610,Sorbato de potassio,Conservante,Quimnova Trading,SP,kg,250,1048.48,1342.52,3035.99,142.27,59,0.2003,media
INS-04-00611,Aloe vera concentrado,Ativo funcional,Essencia Pura Supply,SP,mL,1000,167.32,260.11,512.79,475.71,38,-0.0121,baixa
INS-04-00612,Lauril eter sulfato de sodio,Tensoativo,Insumos DermaTech,SC,g,100,797.82,1184.38,2426.83,654.65,22,-0.0492,alta
INS-04-00613,Carmin sintetico,Corante,Insumos DermaTech,RJ,L,1000,781.68,984.63,1723.76,737.67,53,0.1775,alta
INS-04-00614,Manteiga de karite,Emoliente,NaturaPrima Quimicos,PR,kg,1000,448.39,719.52,1630.92,515.2,39,0.1972,alta
INS-04-00615,Fragrancia baunilha,Fragrancia,GreenLab Mat-primas,SC,g,25,1147.24,1563.04,2939.93,113.15,53,-0.0058,media
INS-04-00616,Dioxido de titanio,Corante,AromaBase Import,MG,kg,500,762.64,1093.28,2410.94,789.57,33,0.1445,media
INS-04-00617,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,PR,g,100,274.55,463.66,767.22,710.63,47,0.0265,media
INS-04-00618,Niacinamida,Ativo funcional,Quimnova Trading,BA,L,150,580.17,1014.32,1845.68,705.5,20,-0.0556,media
INS-04-00619,Cocamidopropil betaina,Tensoativo,Quimnova Trading,SP,kg,150,1085.01,1477.18,2459.18,693.34,12,-0.0265,alta
INS-04-00620,Fragrancia citrica,Fragrancia,NaturaPrima Quimicos,BA,kg,100,1337.87,1874.6,3146.29,274.43,55,0.0228,baixa
INS-04-00621,Caprilico caprico triglicerideo,Emoliente,AromaBase Import,MG,L,150,268.56,396.01,688.06,582.86,5,0.1428,baixa
INS-04-00622,Butilenoglicol,Umectante,AromaBase Import,PR,kg,100,166.22,218.9,503.12,286.74,13,0.1901,baixa
INS-04-00623,Niacinamida,Ativo funcional,BioAtivos Sul,SC,kg,25,100.36,166.51,292.27,607.1,15,-0.063,baixa
INS-04-00624,Cocamidopropil betaina,Tensoativo,BioAtivos Sul,RJ,L,500,811.55,1153.89,2553.28,598.11,44,0.1805,baixa
