id_insumo,insumo,categoria,fornecedor,regiao_fornecedor,unidade_medida,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,prazo_entrega_dias,indice_reajuste_12m,criticidade_insumo
INS-02-01443,Hidroxietilcelulose,Espessante,Quimnova Trading,RJ,g,200,973.3,1455.63,3084.87,242.25,19,0.1375,alta
INS-02-01444,Oxido de ferro amarelo,Corante,Quimnova Trading,PR,g,50,1001.82,1497.49,2675.23,15.59,34,0.0686,alta
INS-02-01445,Niacinamida,Ativo funcional,BioAtivos Sul,PR,g,150,1425.12,2332.18,4344.46,241.13,46,0.0248,media
INS-02-01446,Goma guar cationica,Espessante,Insumos DermaTech,SP,L,50,563.34,870.68,1829.65,785.0,18,0.0047,baixa
INS-02-01447,Goma xantana,Espessante,AromaBase Import,SP,kg,500,317.28,404.63,783.87,500.06,53,0.0117,media
INS-02-01448,Dioxido de titanio,Corante,NaturaPrima Quimicos,SP,kg,500,412.85,569.93,1221.85,280.51,51,0.165,baixa
INS-02-01449,Carbopol,Espessante,NaturaPrima Quimicos,BA,mL,200,932.43,1590.36,3243.64,610.49,10,0.0427,media
INS-02-01450,Goma xantana,Espessante,AromaBase Import,PE,kg,100,565.05,780.15,1291.72,335.78,18,-0.0197,baixa
INS-02-01451,Fragrancia baunilha,Fragrancia,Insumos DermaTech,SP,mL,50,853.07,1232.36,2802.95,24.09,48,0.1961,alta
INS-02-01452,Goma xantana,Espessante,BioAtivos Sul,PE,g,50,336.8,556.33,1226.72,461.51,31,0.1303,alta
INS-02-01453,Pantenol,Ativo funcional,Insumos DermaTech,GO,kg,500,192.94,311.32,683.08,240.51,9,0.1098,media
INS-02-01454,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,MG,L,150,133.77,169.8,323.13,540.5,40,-0.0043,baixa
INS-02-01455,Caprilico caprico triglicerideo,Emoliente,Quimnova Trading,BA,g,150,509.88,772.69,1535.66,774.87,42,0.1341,media
INS-02-01456,Sodium cocoyl isethionate,Tensoativo,Essencia Pura Supply,MG,kg,50,457.9,746.88,1217.08,455.69,15,0.1978,baixa
INS-02-01457,Manteiga de karite,Emoliente,GreenLab Mat-primas,GO,g,150,1114.08,1631.93,3715.63,542.11,31,0.0756,media
INS-02-01458,Goma guar cationica,Espessante,CoreLab Ingredients,MG,L,200,335.55,518.82,1167.16,459.69,33,0.1352,media
INS-02-01459,Caprilico caprico triglicerideo,Emoliente,AromaBase Import,RJ,mL,500,1450.37,2390.16,5313.86,375.54,54,-0.0324,alta
INS-02-01460,Dioxido de titanio,Corante,DermaLink Distribuidora,SC,kg,50,655.7,1080.35,2124.36,796.86,22,0.0158,media
INS-02-01461,Goma xantana,Espessante,CoreLab Ingredients,BA,kg,100,583.72,858.38,1759.74,233.92,18,-0.0665,baixa
INS-02-01462,Sorbato de potassio,Conservante,AromaBase Import,SC,L,25,91.84,152.99,344.67,712.57,15,-0.053,alta
INS-02-01463,Fragrancia citrica,Fragrancia,NaturaPrima Quimicos,PE,g,150,1036.41,1789.76,3453.96,726.4,59,0.1533,media
INS-02-01464,Pantenol,Ativo funcional,CosmoQuimica Brasil,SP,L,50,158.43,251.01,483.3,246.3,52,0.1323,media
INS-02-01465,Pantenol,Ativo funcional,DermaLink Distribuidora,GO,mL,1000,970.28,1475.24,2421.58,732.1,23,0.0573,media
INS-02-01466,Acido hialuronico,Ativo funcional,CoreLab Ingredients,SC,L,50,614.67,1013.54,2056.76,425.09,36,0.1341,baixa
INS-02-01467,Sodium cocoyl isethionate,Tensoativo,NaturaPrima Quimicos,BA,mL,150,1315.93,2180.68,4252.69,687.6,41,0.215,baixa
INS-02-01468,Goma guar cationica,Espessante,Quimnova Trading,PR,kg,250,533.39,737.56,1470.39,303.28,20,0.0135,alta
INS-02-01469,Goma guar cationica,Espessante,BioAtivos Sul,BA,L,25,439.57,744.95,1671.2,18.13,29,0.0348,alta
INS-02-01470,Goma guar cationica,Espessante,BioAtivos Sul,PE,mL,1000,346.01,569.85,1076.6,636.16,9,0.2497,baixa
INS-02-01471,Fragrancia herbal,Fragrancia,Insumos DermaTech,MG,mL,200,260.39,355.53,626.4,26.9,43,-0.0724,alta
INS-02-01472,Butilenoglicol,Umectante,CoreLab Ingredients,SC,g,1000,834.82,1247.24,2815.26,491.7,31,0.1883,media
INS-02-01473,Sorbato de potassio,Conservante,BioAtivos Sul,GO,mL,250,749.25,1229.24,2333.25,770.81,26,-0.0292,baixa
INS-02-01474,Carmin sintetico,Corante,CoreLab Ingredients,RJ,mL,250,299.57,459.1,749.43,53.84,50,0.0523,media
INS-02-01475,Goma guar cationica,Espessante,GreenLab Mat-primas,PE,g,50,535.49,849.2,1477.26,27.01,41,-0.0344,media
INS-02-01476,Butilenoglicol,Umectante,Quimnova Trading,SP,L,500,1281.08,1632.63,2650.88,660.51,33,-0.0114,baixa
INS-02-01477,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,BA,g,500,1150.48,2005.95,4581.6,794.9,35,0.1241,baixa
INS-02-01478,Mica perolada,Corante,BioAtivos Sul,SP,mL,200,1431.99,1824.21,3971.33,80.32,23,-0.0106,media
INS-02-01479,Butilenoglicol,Umectante,DermaLink Distribuidora,MG,kg,200,444.83,657.24,1510.06,243.64,60,0.0352,baixa
INS-02-01480,Lauril eter sulfato de sodio,Tensoativo,GreenLab Mat-primas,RJ,kg,150,615.9,1002.61,2073.51,741.28,49,0.0617,media
INS-02-01481,Glicerina bidestilada,Umectante,CosmoQuimica Brasil,PR,kg,500,640.2,984.66,2171.17,374.02,13,0.1037,alta
INS-02-01482,Acido dehidroacetico,Conservante,Essencia Pura Supply,PE,mL,50,1091.78,1650.94,3564.7,555.16,41,-0.0799,baixa
INS-02-01483,Oleo de jojoba,Emoliente,AromaBase Import,RJ,mL,250,216.83,334.61,749.73,663.33,52,0.235,baixa
INS-02-01484,Goma xantana,Espessante,BioAtivos Sul,RJ,kg,1000,1409.51,1789.01,3493.06,792.23,6,0.1529,baixa
INS-02-01485,Dioxido de titanio,Corante,NaturaPrima Quimicos,RJ,kg,1000,810.1,1161.41,1955.86,369.96,28,0.2142,alta
INS-02-01486,Acido hialuronico,Ativo funcional,AromaBase Import,SC,kg,1000,1451.13,2150.85,4420.93,503.36,27,0.249,media
INS-02-01487,Butilenoglicol,Umectante,Essencia Pura Supply,GO,mL,25,798.72,1217.42,2344.65,113.46,15,0.168,baixa
INS-02-01488,Pantenol,Ativo funcional,Quimnova Trading,RJ,kg,50,1063.71,1601.73,2672.15,409.01,59,0.144,baixa
INS-02-01489,Manteiga de karite,Emoliente,GreenLab Mat-primas,PE,g,500,446.91,766.86,1518.25,565.25,35,-0.0543,alta
INS-02-01490,Aloe vera concentrado,Ativo funcional,Essencia Pura Supply,MG,g,200,838.75,1452.69,2744.14,212.16,29,0.1169,media
INS-02-01491,Sodium cocoyl isethionate,Tensoativo,Essencia Pura Supply,PE,mL,250,1166.94,1497.51,3382.28,80.73,18,-0.0538,baixa
INS-02-01492,Decil glucosideo,Tensoativo,DermaLink Distribuidora,MG,kg,25,475.76,640.26,1206.43,88.31,50,0.0276,baixa
INS-02-01493,Carbopol,Espessante,DermaLink Distribuidora,RJ,L,200,563.32,895.42,1933.81,285.55,53,-0.0785,alta
INS-02-01494,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,PE,L,50,1194.64,2000.86,4184.6,502.62,56,0.007,alta
INS-02-01495,Pantenol,Ativo funcional,BioAtivos Sul,GO,mL,25,1278.57,2000.26,3858.9,251.77,12,-0.0384,alta
INS-02-01496,Lauril eter sulfato de sodio,Tensoativo,DermaLink Distribuidora,PE,L,1000,949.3,1438.75,2787.11,510.59,55,0.0106,media
INS-02-01497,Sorbato de potassio,Conservante,BioAtivos Sul,BA,mL,500,1133.76,1936.08,3269.42,603.24,20,0.249,baixa
INS-02-01498,Esqualano vegetal,Emoliente,BioAtivos Sul,SP,g,150,1248.21,2021.19,4577.75,643.63,14,0.0162,baixa
INS-02-01499,Mica perolada,Corante,CoreLab Ingredients,MG,kg,150,143.54,232.92,516.89,379.73,37,0.074,media
INS-02-01500,Pantenol,Ativo funcional,CoreLab Ingredients,PE,g,1000,1241.53,2064.66,3687.2,198.3,12,-0.0089,baixa
INS-02-01501,Lauril eter sulfato de sodio,Tensoativo,BioAtivos Sul,PE,L,200,658.49,1020.24,2290.74,593.48,33,0.1773,baixa
INS-02-01502,Sorbato de potassio,Conservante,GreenLab Mat-primas,PR,L,50,1391.8,2323.04,5079.8,50.44,46,0.1931,baixa
INS-02-01503,Cocamidopropil betaina,Tensoativo,NaturaPrima Quimicos,MG,mL,1000,1364.38,2024.67,3599.13,218.06,57,0.2415,media
INS-02-01504,Goma guar cationica,Espessante,NaturaPrima Quimicos,PE,L,200,293.05,392.11,761.42,337.07,10,-0.0065,media
INS-02-01505,Goma guar cationica,Espessante,Insumos DermaTech,SC,L,100,978.87,1562.89,3082.4,459.8,17,0.1054,alta
INS-02-01506,Hidroxietilcelulose,Espessante,CoreLab Ingredients,BA,g,200,1076.22,1637.74,3129.18,522.72,40,0.1934,alta
INS-02-01507,Sodium cocoyl isethionate,Tensoativo,Quimnova Trading,SP,L,50,474.26,715.83,1383.83,574.44,51,0.124,alta
INS-02-01508,Benzoato de sodio,Conservante,AromaBase Import,BA,g,250,928.04,1432.61,2762.99,99.0,29,-0.0018,alta
INS-02-01509,Mica perolada,Corante,CoreLab Ingredients,SC,kg,250,999.83,1504.91,3347.84,745.45,14,0.1954,alta
INS-02-01510,Decil glucosideo,Tensoativo,CosmoQuimica Brasil,RJ,L,200,958.41,1555.29,3137.9,388.08,17,-0.0444,baixa
INS-02-01511,Carmin sintetico,Corante,Essencia Pura Supply,PR,mL,25,914.25,1252.71,2693.13,417.95,26,0.1101,media
INS-02-01512,Dioxido de titanio,Corante,GreenLab Mat-primas,BA,L,25,193.75,311.75,643.39,146.13,56,0.1095,alta
INS-02-01513,Sorbitol,Umectante,CoreLab Ingredients,MG,mL,1000,381.47,637.52,1139.06,214.91,23,0.1381,baixa
INS-02-01514,Cocamidopropil betaina,Tensoativo,Insumos DermaTech,RJ,kg,100,908.37,1535.36,2655.45,557.48,33,0.1074,alta
INS-02-01515,Aloe vera concentrado,Ativo funcional,Quimnova Trading,PR,L,25,1477.61,1850.05,3083.34,792.7,51,0.0944,baixa
INS-02-01516,Lauril eter sulfato de sodio,Tensoativo,CoreLab Ingredients,MG,kg,100,875.64,1251.54,2655.23,33.19,55,-0.0085,baixa
INS-02-01517,Acido hialuronico,Ativo funcional,Essencia Pura Supply,PE,mL,100,850.26,1206.13,2499.79,643.89,35,0.1236,alta
INS-02-01518,Niacinamida,Ativo funcional,NaturaPrima Quimicos,GO,kg,150,1265.05,1805.28,3544.85,434.63,8,-0.0619,baixa
INS-02-01519,Fragrancia baunilha,Fragrancia,Essencia Pura Supply,BA,kg,150,590.03,780.01,1413.88,648.54,34,0.0583,baixa
INS-02-01520,Acido hialuronico,Ativo funcional,CoreLab Ingredients,MG,kg,1000,145.69,190.26,318.01,270.47,30,0.1952,media
INS-02-01521,Decil glucosideo,Tensoativo,NaturaPrima Quimicos,SC,kg,1000,1494.03,1891.67,3894.91,574.76,51,-0.0423,alta
INS-02-01522,Goma guar cationica,Espessante,Quimnova Trading,PE,mL,200,270.69,419.35,887.67,254.78,36,-0.052,baixa
INS-02-01523,Sorbato de potassio,Conservante,GreenLab Mat-primas,SP,mL,100,315.15,509.19,898.57,124.71,30,-0.0483,baixa
INS-02-01524,Acido dehidroacetico,Conservante,CosmoQuimica Brasil,GO,kg,500,1024.02,1677.5,3757.42,533.57,14,0.1718,baixa
INS-02-01525,Lauril eter sulfato de sodio,Tensoativo,BioAtivos Sul,RJ,g,1000,1421.11,2465.93,4208.89,677.21,49,0.1953,baixa
INS-02-01526,Benzoato de sodio,Conservante,DermaLink Distribuidora,SC,g,150,1104.21,1565.77,3067.28,225.06,12,0.1363,media
INS-02-01527,Caprilico caprico triglicerideo,Emoliente,BioAtivos Sul,PR,L,200,345.39,594.88,1348.87,693.25,58,0.0352,alta
INS-02-01528,Cocamidopropil betaina,Tensoativo,CoreLab Ingredients,BA,L,100,755.26,947.37,1684.99,721.55,38,0.0417,baixa
INS-02-01529,Pantenol,Ativo funcional,AromaBase Import,RJ,g,500,1218.58,1954.55,3419.67,85.56,35,-0.0691,baixa
INS-02-01530,Propilenoglicol,Umectante,BioAtivos Sul,SP,kg,500,396.22,621.66,1031.71,733.45,49,0.2014,alta
INS-02-01531,Esqualano vegetal,Emoliente,Quimnova Trading,RJ,L,100,413.07,701.48,1306.04,356.38,18,0.1351,alta
INS-02-01532,Oleo de jojoba,Emoliente,Quimnova Trading,MG,kg,1000,1460.5,2508.18,5747.58,816.26,53,-0.0379,baixa
INS-02-01533,Goma guar cationica,Espessante,BioAtivos Sul,SC,L,100,1131.14,1669.52,2944.35,312.61,14,0.0916,media
INS-02-01534,Fragrancia baunilha,Fragrancia,AromaBase Import,PR,L,50,257.88,376.69,610.06,488.77,38,-0.03,baixa
INS-02-01535,Sodium cocoyl isethionate,Tensoativo,GreenLab Mat-primas,PR,L,1000,1308.02,1917.61,3464.19,489.03,25,0.1519,media
INS-02-01536,Goma xantana,Espessante,GreenLab Mat-primas,PE,kg,250,1251.98,2093.26,4045.35,514.8,29,0.0447,alta
INS-02-01537,Goma guar cationica,Espessante,CosmoQuimica Brasil,PE,g,500,1005.08,1535.01,2836.34,686.14,29,0.2309,media
INS-02-01538,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,SP,kg,150,357.12,545.08,901.16,709.75,34,0.1085,media
INS-02-01539,Caprilico caprico triglicerideo,Emoliente,DermaLink Distribuidora,MG,L,250,669.65,977.17,1712.61,356.62,48,0.1017,baixa
INS-02-01540,Dioxido de titanio,Corante,CoreLab Ingredients,PR,L,1000,1434.14,1854.65,3735.5,732.23,47,0.1215,baixa
INS-02-01541,Fragrancia baunilha,Fragrancia,GreenLab Mat-primas,BA,mL,200,725.99,927.35,1581.23,176.69,48,0.2244,alta
INS-02-01542,Caprilico caprico triglicerideo,Emoliente,NaturaPrima Quimicos,SC,kg,200,450.77,709.63,1336.6,609.9,32,0.2077,alta
INS-02-01543,Sorbitol,Umectante,DermaLink Distribuidora,PR,mL,1000,471.12,776.33,1579.31,643.34,7,0.18,alta
INS-02-01544,Niacinamida,Ativo funcional,Essencia Pura Supply,RJ,g,100,1367.28,2270.95,4969.62,453.2,38,0.2176,baixa
INS-02-01545,Goma xantana,Espessante,Essencia Pura Supply,SC,kg,1000,902.0,1319.7,2345.62,727.8,31,0.1529,alta
INS-02-01546,Sorbato de potassio,Conservante,GreenLab Mat-primas,PR,kg,100,1007.71,1342.45,2980.89,442.08,45,0.1785,alta
INS-02-01547,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,SP,g,100,1045.61,1681.58,3651.16,678.07,55,0.1679,baixa
INS-02-01548,Acido dehidroacetico,Conservante,GreenLab Mat-primas,PR,mL,1000,752.71,1075.13,2218.09,52.62,10,0.2199,baixa
INS-02-01549,Carbopol,Espessante,AromaBase Import,PR,g,1000,687.16,1093.19,2290.5,18.29,53,0.1165,media
INS-02-01550,Carmin sintetico,Corante,AromaBase Import,SC,g,200,544.73,695.87,1420.81,300.17,28,0.035,media
INS-02-01551,Carbopol,Espessante,BioAtivos Sul,SP,kg,100,1260.22,1862.24,3107.42,571.02,58,0.0914,media
INS-02-01552,Fragrancia citrica,Fragrancia,CoreLab Ingredients,PE,L,1000,186.05,239.63,385.9,128.79,36,0.225,baixa
INS-02-01553,Sorbato de potassio,Conservante,CoreLab Ingredients,RJ,g,250,1048.05,1537.75,3266.98,151.03,14,0.0087,alta
INS-02-01554,Pantenol,Ativo funcional,Insumos DermaTech,GO,kg,1000,595.97,892.39,1562.72,461.02,48,-0.0339,alta
INS-02-01555,Hidroxietilcelulose,Espessante,AromaBase Import,PE,L,500,574.55,939.35,1563.91,614.52,20,0.0138,alta
INS-02-01556,Acido hialuronico,Ativo funcional,BioAtivos Sul,PR,mL,100,553.72,786.64,1397.75,319.55,50,0.0543,alta
INS-02-01557,Acido dehidroacetico,Conservante,AromaBase Import,PR,g,100,989.3,1392.33,2824.27,172.39,41,0.1302,alta
INS-02-01558,Decil glucosideo,Tensoativo,Essencia Pura Supply,SC,mL,25,1325.83,2167.29,4361.21,558.84,32,0.1275,alta
INS-02-01559,Acido dehidroacetico,Conservante,BioAtivos Sul,MG,L,1000,265.7,405.28,763.75,270.32,12,0.1959,media
INS-02-01560,Acido hialuronico,Ativo funcional,GreenLab Mat-primas,RJ,g,250,1023.87,1606.76,3532.71,340.21,18,-0.0233,media
INS-02-01561,Mica perolada,Corante,GreenLab Mat-primas,RJ,g,500,807.18,1361.35,2830.83,247.14,45,0.18,baixa
INS-02-01562,Sorbato de potassio,Conservante,AromaBase Import,PR,kg,1000,109.14,150.44,298.72,676.12,42,0.1844,media
INS-02-01563,Fragrancia citrica,Fragrancia,Essencia Pura Supply,BA,mL,100,1329.0,1963.4,4214.6,512.35,35,-0.0088,alta
INS-02-01564,Fenoxietanol,Conservante,Insumos DermaTech,SP,kg,100,235.73,340.78,669.42,163.37,9,-0.0755,alta
INS-02-01565,Acido dehidroacetico,Conservante,Insumos DermaTech,SC,g,100,269.28,429.22,975.4,480.81,29,0.1669,media
INS-02-01566,Esqualano vegetal,Emoliente,CoreLab Ingredients,MG,L,25,1492.18,2429.82,4344.52,679.65,21,0.0825,media
INS-02-01567,Cocamidopropil betaina,Tensoativo,Quimnova Trading,SC,g,1000,370.82,628.12,1282.12,569.38,7,0.0506,media
INS-02-01568,Decil glucosideo,Tensoativo,Quimnova Trading,GO,L,50,1478.65,2184.4,4201.62,754.26,44,-0.0534,baixa
INS-02-01569,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,PR,kg,250,298.78,405.98,765.99,254.49,50,0.0091,media
INS-02-01570,Caprilico caprico triglicerideo,Emoliente,GreenLab Mat-primas,PR,mL,200,1132.47,1493.23,3300.48,225.86,55,0.1906,alta
INS-02-01571,Oleo de jojoba,Emoliente,GreenLab Mat-primas,RJ,kg,50,1400.46,1897.29,3957.59,637.04,32,-0.0454,baixa
INS-02-01572,Dioxido de titanio,Corante,AromaBase Import,SP,mL,500,1315.27,2108.17,3785.87,767.16,59,0.1341,alta
INS-02-01573,Benzoato de sodio,Conservante,CoreLab Ingredients,BA,mL,250,535.75,683.42,1172.57,586.33,59,-0.0775,media
INS-02-01574,Benzoato de sodio,Conservante,Insumos DermaTech,MG,g,200,727.13,956.09,1876.33,546.86,16,0.1039,baixa
INS-02-01575,Cocamidopropil betaina,Tensoativo,Essencia Pura Supply,MG,mL,200,1207.5,2080.76,3975.36,474.37,25,0.1079,baixa
INS-02-01576,Sorbitol,Umectante,Essencia Pura Supply,MG,mL,100,856.34,1292.22,2598.61,321.82,12,0.0903,media
INS-02-01577,Oleo de jojoba,Emoliente,AromaBase Import,SP,g,500,433.93,617.84,1315.27,56.69,45,0.0776,baixa
INS-02-01578,Carbopol,Espessante,BioAtivos Sul,RJ,mL,100,991.07,1693.61,2905.2,436.0,15,0.0084,baixa
INS-02-01579,Oleo de jojoba,Emoliente,Insumos DermaTech,BA,kg,25,1090.59,1756.6,3697.72,547.63,18,0.205,media
INS-02-01580,Goma guar cationica,Espessante,CoreLab Ingredients,MG,L,250,1215.41,1725.65,3430.51,221.18,38,0.173,baixa
INS-02-01581,Fragrancia floral suave,Fragrancia,CosmoQuimica Brasil,MG,g,500,654.32,953.12,2170.42,586.78,39,-0.0438,media
INS-02-01582,Manteiga de karite,Emoliente,NaturaPrima Quimicos,BA,kg,150,1303.86,2093.21,4201.96,482.17,28,0.1864,alta
INS-02-01583,Mica perolada,Corante,NaturaPrima Quimicos,GO,mL,100,439.39,750.69,1616.41,457.18,44,0.1346,baixa
INS-02-01584,Fenoxietanol,Conservante,CoreLab Ingredients,BA,kg,250,1493.4,2539.15,5459.34,391.51,19,-0.078,alta
INS-02-01585,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,RJ,g,100,1484.79,2275.61,4903.94,146.39,8,0.1766,alta
INS-02-01586,Acido dehidroacetico,Conservante,Essencia Pura Supply,PR,g,25,846.16,1179.74,2216.6,599.16,26,0.1756,media
INS-02-01587,Goma guar cationica,Espessante,CoreLab Ingredients,PE,kg,200,146.09,241.39,485.67,207.46,26,0.0751,baixa
INS-02-01588,Lauril eter sulfato de sodio,Tensoativo,NaturaPrima Quimicos,GO,mL,1000,1004.43,1595.01,3527.81,269.45,15,0.1282,media
INS-02-01589,Acido hialuronico,Ativo funcional,Insumos DermaTech,BA,L,500,830.0,1154.41,2494.62,329.04,8,0.1748,baixa
INS-02-01590,Acido hialuronico,Ativo funcional,CosmoQuimica Brasil,SC,kg,250,775.24,1280.17,2230.52,390.33,16,0.1669,media
INS-02-01591,Lauril eter sulfato de sodio,Tensoativo,GreenLab Mat-primas,SC,mL,1000,784.75,1026.16,1705.32,91.34,7,0.0945,alta
INS-02-01592,Fenoxietanol,Conservante,DermaLink Distribuidora,BA,g,100,711.83,1211.7,2238.0,675.1,16,0.1213,alta
INS-02-01593,Acido dehidroacetico,Conservante,Quimnova Trading,PR,kg,1000,417.85,731.04,1190.13,787.93,40,0.0155,alta
INS-02-01594,Oxido de ferro amarelo,Corante,Insumos DermaTech,MG,kg,50,651.94,1130.81,2395.06,316.43,32,0.0159,media
INS-02-01595,Fenoxietanol,Conservante,NaturaPrima Quimicos,MG,g,1000,1273.92,1637.53,3410.93,163.39,24,0.097,media
INS-02-01596,Niacinamida,Ativo funcional,GreenLab Mat-primas,BA,mL,100,686.1,902.87,1998.69,77.5,36,0.2463,baixa
INS-02-01597,Fenoxietanol,Conservante,Insumos DermaTech,RJ,g,100,449.67,752.12,1652.21,104.06,23,0.0197,baixa
INS-02-01598,Goma xantana,Espessante,Essencia Pura Supply,SC,L,25,774.53,1179.36,1942.44,137.26,48,0.133,media
INS-02-01599,Acido dehidroacetico,Conservante,DermaLink Distribuidora,PR,L,250,220.35,368.62,759.27,777.09,5,0.0299,media
INS-02-01600,Aloe vera concentrado,Ativo funcional,AromaBase Import,GO,g,250,811.7,1121.11,1934.24,520.12,14,0.2304,alta
INS-02-01601,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,MG,kg,150,879.04,1465.85,2461.49,596.65,5,0.1047,baixa
INS-02-01602,Lauril eter sulfato de sodio,Tensoativo,CoreLab Ingredients,GO,mL,1000,403.6,632.7,1087.55,48.78,51,0.2383,alta
INS-02-01603,Acido hialuronico,Ativo funcional,Essencia Pura Supply,SP,g,25,676.11,957.32,1771.5,609.57,52,0.1955,baixa
INS-02-01604,Fragrancia citrica,Fragrancia,CoreLab Ingredients,RJ,g,150,594.78,844.44,1433.45,354.62,20,0.1668,alta
INS-02-01605,Dioxido de titanio,Corante,GreenLab Mat-primas,RJ,kg,200,89.85,152.7,306.11,140.67,7,0.1378,baixa
INS-02-01606,Glicerina bidestilada,Umectante,Essencia Pura Supply,SC,kg,1000,1478.19,2352.4,5260.77,463.81,47,0.1707,media
INS-02-01607,Carmin sintetico,Corante,GreenLab Mat-primas,SP,kg,150,858.19,1228.85,2336.28,612.17,12,0.1402,media
INS-02-01608,Niacinamida,Ativo funcional,CoreLab Ingredients,GO,L,150,345.35,581.05,974.46,299.51,57,0.0572,media
INS-02-01609,Manteiga de karite,Emoliente,AromaBase Import,SC,g,250,1089.04,1407.65,3079.72,740.97,56,0.0249,alta
INS-02-01610,Niacinamida,Ativo funcional,CoreLab Ingredients,SP,g,150,1335.67,2005.0,3785.19,96.43,16,0.1014,baixa
INS-02-01611,Sorbitol,Umectante,BioAtivos Sul,PE,g,200,1219.62,1946.02,3556.41,430.58,31,0.0739,media
INS-02-01612,Fragrancia citrica,Fragrancia,Quimnova Trading,PR,L,150,303.2,524.36,1134.92,582.03,49,0.2028,media
INS-02-01613,Butilenoglicol,Umectante,Essencia Pura Supply,MG,mL,50,789.86,1246.58,2638.98,583.05,28,0.0773,baixa
INS-02-01614,Fragrancia floral suave,Fragrancia,Essencia Pura Supply,PE,mL,1000,375.55,524.95,1152.07,411.73,37,0.0213,media
INS-02-01615,Carmin sintetico,Corante,DermaLink Distribuidora,RJ,kg,200,402.38,658.84,1069.99,397.87,9,0.2088,baixa
INS-02-01616,Niacinamida,Ativo funcional,Essencia Pura Supply,GO,kg,50,870.44,1402.3,3005.07,375.92,52,0.1364,baixa
INS-02-01617,Fragrancia baunilha,Fragrancia,BioAtivos Sul,PE,L,50,723.33,1126.2,1944.96,338.46,45,0.1153,media
INS-02-01618,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,SP,kg,500,943.44,1520.5,3019.48,611.7,34,0.1613,media
INS-02-01619,Acido hialuronico,Ativo funcional,NaturaPrima Quimicos,MG,L,100,1381.97,2156.87,4746.35,12.14,9,0.053,media
INS-02-01620,Niacinamida,Ativo funcional,BioAtivos Sul,RJ,kg,250,1430.09,2197.18,3635.38,69.81,15,0.232,alta
INS-02-01621,Caprilico caprico triglicerideo,Emoliente,CosmoQuimica Brasil,SP,g,100,534.98,735.08,1212.31,564.34,23,0.0575,alta
INS-02-01622,Sorbitol,Umectante,CoreLab Ingredients,BA,g,150,1063.44,1699.53,3189.79,222.1,54,-0.0249,baixa
INS-02-01623,Caprilico caprico triglicerideo,Emoliente,DermaLink Distribuidora,PE,kg,250,499.51,690.67,1314.9,252.76,37,-0.0067,alta
INS-02-01624,Oxido de ferro amarelo,Corante,Quimnova Trading,SC,g,25,1391.92,2229.1,4946.1,802.97,16,0.215,alta
INS-02-01625,Butilenoglicol,Umectante,Insumos DermaTech,PR,g,25,326.59,550.02,939.7,401.94,10,0.1646,media
INS-02-01626,Sorbato de potassio,Conservante,BioAtivos Sul,SC,g,250,1104.52,1818.6,3561.5,722.9,19,0.1179,media
INS-02-01627,Niacinamida,Ativo funcional,Essencia Pura Supply,PE,L,250,919.96,1599.42,3250.28,206.37,36,-0.0367,media
INS-02-01628,Propilenoglicol,Umectante,CosmoQuimica Brasil,SP,kg,500,410.35,589.6,1206.12,320.23,29,-0.0026,media
INS-02-01629,Sorbato de potassio,Conservante,Essencia Pura Supply,PE,mL,1000,1286.48,1909.7,3272.57,157.08,14,-0.0364,media
INS-02-01630,Sorbato de potassio,Conservante,Essencia Pura Supply,BA,L,50,861.23,1461.79,2669.51,779.8,50,0.1933,media
INS-02-01631,Sorbato de potassio,Conservante,NaturaPrima Quimicos,GO,g,25,1421.73,2210.25,5018.83,587.75,14,0.0976,media
INS-02-01632,Esqualano vegetal,Emoliente,GreenLab Mat-primas,MG,L,50,819.36,1061.89,2092.85,451.0,34,0.1139,baixa
INS-02-01633,Carmin sintetico,Corante,NaturaPrima Quimicos,SC,mL,250,588.36,762.91,1397.66,262.05,34,0.2285,alta
INS-02-01634,Propilenoglicol,Umectante,Essencia Pura Supply,MG,kg,150,977.53,1268.45,2111.02,771.62,11,-0.0736,alta
INS-02-01635,Oleo de jojoba,Emoliente,BioAtivos Sul,MG,g,25,594.11,784.9,1484.2,286.71,20,0.0169,baixa
INS-02-01636,Fragrancia floral suave,Fragrancia,NaturaPrima Quimicos,SC,mL,50,719.24,1180.12,2033.8,381.44,13,0.2025,alta
INS-02-01637,Acido dehidroacetico,Conservante,Quimnova Trading,PR,mL,200,431.91,554.07,1069.73,146.38,25,-0.0405,alta
INS-02-01638,Acido dehidroacetico,Conservante,CosmoQuimica Brasil,PE,mL,200,830.72,1286.66,2605.61,437.76,14,0.2228,media
INS-02-01639,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,PE,g,1000,1132.94,1457.8,2740.09,740.73,21,0.2336,alta
