id_insumo,insumo,categoria,fornecedor,regiao_fornecedor,unidade_medida,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,prazo_entrega_dias,indice_reajuste_12m,criticidade_insumo
INS-01-00992,Sorbato de potassio,Conservante,NaturaPrima Quimicos,MG,mL,50,1046.16,1639.81,3609.65,194.82,59,-0.0133,baixa
INS-01-00993,Hidroxietilcelulose,Espessante,Quimnova Trading,SP,kg,500,1349.12,2002.1,3394.13,770.02,21,0.1538,alta
INS-01-00994,Fragrancia citrica,Fragrancia,DermaLink Distribuidora,PR,mL,50,164.1,238.8,406.12,676.53,55,-0.0274,media
INS-01-00995,Carbopol,Espessante,BioAtivos Sul,RJ,L,250,180.15,311.96,559.45,733.25,18,0.0663,alta
INS-01-00996,Fragrancia herbal,Fragrancia,CosmoQuimica Brasil,PR,mL,50,819.28,1238.85,2651.34,495.54,24,0.1913,alta
INS-01-00997,Propilenoglicol,Umectante,Insumos DermaTech,SC,kg,250,1322.83,2281.54,3715.9,689.09,45,0.074,alta
INS-01-00998,Acido dehidroacetico,Conservante,AromaBase Import,BA,L,150,822.43,1064.46,2248.39,787.47,60,0.2005,media
INS-01-00999,Goma guar cationica,Espessante,CosmoQuimica Brasil,SC,g,50,1308.54,1819.0,3832.34,234.9,31,0.1401,media
INS-01-01000,Oxido de ferro amarelo,Corante,CosmoQuimica Brasil,GO,g,50,1092.6,1631.01,3278.41,190.88,11,0.2491,alta
INS-01-01001,Butilenoglicol,Umectante,DermaLink Distribuidora,RJ,kg,500,139.78,182.26,398.56,531.28,12,0.239,baixa
INS-01-01002,Carmin sintetico,Corante,Quimnova Trading,SP,mL,25,573.17,942.33,2069.89,475.26,57,0.1857,alta
INS-01-01003,Goma xantana,Espessante,BioAtivos Sul,SP,mL,100,114.29,196.92,328.69,755.9,59,0.214,media
INS-01-01004,Dioxido de titanio,Corante,BioAtivos Sul,SC,L,200,713.33,908.71,1745.4,812.71,18,0.1043,alta
INS-01-01005,Carmin sintetico,Corante,CoreLab Ingredients,PR,g,100,1279.5,2147.41,3937.56,510.05,58,0.0209,alta
INS-01-01006,Sodium cocoyl isethionate,Tensoativo,CoreLab Ingredients,PE,g,1000,988.05,1608.82,2801.77,703.63,26,0.1859,media
INS-01-01007,Benzoato de sodio,Conservante,CoreLab Ingredients,SC,L,25,238.3,367.2,821.13,577.78,30,0.1241,baixa
INS-01-01008,Niacinamida,Ativo funcional,Insumos DermaTech,MG,mL,500,1290.14,1706.7,3137.11,297.87,11,0.1989,alta
INS-01-01009,Fragrancia floral suave,Fragrancia,CoreLab Ingredients,SC,kg,150,708.4,899.94,1785.11,551.36,36,-0.0059,alta
INS-01-01010,Acido hialuronico,Ativo funcional,BioAtivos Sul,SP,mL,1000,1000.01,1358.0,2184.6,208.89,58,0.0649,alta
INS-01-01011,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,BA,g,500,970.7,1644.66,3758.69,615.41,32,0.0422,baixa
INS-01-01012,Dioxido de titanio,Corante,Insumos DermaTech,MG,kg,100,536.76,893.02,1867.93,654.81,55,0.2452,alta
INS-01-01013,Sorbitol,Umectante,Insumos DermaTech,PR,mL,150,1102.55,1773.76,3638.83,459.69,22,0.1095,baixa
INS-01-01014,Butilenoglicol,Umectante,GreenLab Mat-primas,SP,g,500,171.81,300.31,485.14,374.36,35,0.2063,baixa
INS-01-01015,Decil glucosideo,Tensoativo,Insumos DermaTech,PE,mL,200,889.05,1532.43,3232.56,588.6,50,0.1722,baixa
INS-01-01016,Carbopol,Espessante,GreenLab Mat-primas,GO,L,200,844.52,1340.54,2455.03,472.44,54,0.0981,alta
INS-01-01017,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,RJ,mL,25,1091.2,1559.52,2625.89,801.7,51,-0.0268,baixa
INS-01-01018,Acido hialuronico,Ativo funcional,NaturaPrima Quimicos,GO,mL,25,1002.16,1500.72,2526.69,84.0,56,0.0545,alta
INS-01-01019,Propilenoglicol,Umectante,CoreLab Ingredients,PE,kg,100,216.13,308.54,646.42,722.28,16,0.006,baixa
INS-01-01020,Pantenol,Ativo funcional,Insumos DermaTech,SP,kg,250,721.45,935.73,1666.01,722.48,48,0.0431,baixa
INS-01-01021,Oleo de jojoba,Emoliente,CosmoQuimica Brasil,RJ,L,250,626.35,791.6,1768.12,467.2,17,0.13,media
INS-01-01022,Benzoato de sodio,Conservante,CoreLab Ingredients,PE,L,50,1318.38,2249.56,4543.67,475.78,37,-0.0309,media
INS-01-01023,Oleo de jojoba,Emoliente,Essencia Pura Supply,MG,L,50,1226.23,1723.87,3109.86,294.04,11,0.0842,alta
INS-01-01024,Sorbato de potassio,Conservante,GreenLab Mat-primas,PR,g,500,1193.37,2054.99,4249.91,64.89,14,-0.001,media
INS-01-01025,Aloe vera concentrado,Ativo funcional,CosmoQuimica Brasil,RJ,kg,250,163.25,284.25,550.39,693.63,47,0.1361,alta
INS-01-01026,Carbopol,Espessante,AromaBase Import,GO,mL,250,272.38,444.46,802.28,518.08,29,-0.0528,baixa
INS-01-01027,Glicerina bidestilada,Umectante,CoreLab Ingredients,SP,kg,1000,945.72,1326.8,3044.48,634.76,17,0.2324,media
INS-01-01028,Sorbato de potassio,Conservante,CosmoQuimica Brasil,SP,mL,25,147.03,206.06,356.85,791.06,52,0.0878,baixa
INS-01-01029,Oxido de ferro amarelo,Corante,BioAtivos Sul,PR,mL,50,729.27,979.3,1718.77,270.81,18,0.1085,alta
INS-01-01030,Oleo de jojoba,Emoliente,Quimnova Trading,BA,L,150,1358.46,1777.09,3204.64,742.75,29,0.1928,media
INS-01-01031,Goma xantana,Espessante,NaturaPrima Quimicos,SC,L,100,930.23,1451.98,2585.58,757.12,46,0.1631,media
INS-01-01032,Goma xantana,Espessante,Quimnova Trading,SC,kg,500,615.53,1028.75,1782.46,641.61,45,0.1485,baixa
INS-01-01033,Propilenoglicol,Umectante,BioAtivos Sul,MG,g,50,985.39,1288.53,2875.42,406.74,15,0.2314,media
INS-01-01034,Hidroxietilcelulose,Espessante,Essencia Pura Supply,PR,kg,200,484.28,743.4,1245.9,108.48,40,0.1993,baixa
INS-01-01035,Fenoxietanol,Conservante,GreenLab Mat-primas,RJ,L,1000,235.27,320.98,700.75,161.06,32,0.1231,media
INS-01-01036,Acido dehidroacetico,Conservante,DermaLink Distribuidora,BA,kg,25,1021.29,1533.78,3500.32,632.99,41,-0.0753,baixa
INS-01-01037,Dioxido de titanio,Corante,NaturaPrima Quimicos,SC,kg,250,736.09,1251.93,2052.54,319.07,19,-0.0193,baixa
INS-01-01038,Carmin sintetico,Corante,CosmoQuimica Brasil,MG,g,1000,178.52,245.09,482.82,461.94,8,-0.0432,baixa
INS-01-01039,Goma xantana,Espessante,DermaLink Distribuidora,PR,kg,100,1108.19,1563.47,2543.61,740.43,29,-0.0789,baixa
INS-01-01040,Goma xantana,Espessante,BioAtivos Sul,GO,g,25,880.37,1133.0,2327.41,747.94,48,0.1233,media
INS-01-01041,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,MG,mL,200,570.11,994.27,1907.5,754.9,39,0.2102,baixa
INS-01-01042,Sorbato de potassio,Conservante,NaturaPrima Quimicos,SC,L,500,1498.78,2534.39,4708.02,28.92,7,0.0718,alta
INS-01-01043,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,PE,mL,250,375.5,545.56,1210.34,384.15,29,0.073,media
INS-01-01044,Carmin sintetico,Corante,NaturaPrima Quimicos,BA,mL,150,429.33,689.63,1377.79,777.99,40,0.2046,media
INS-01-01045,Dioxido de titanio,Corante,BioAtivos Sul,GO,kg,500,280.69,366.11,752.93,254.66,17,-0.0083,alta
INS-01-01046,Acido dehidroacetico,Conservante,Essencia Pura Supply,MG,g,500,336.05,494.49,1031.4,323.86,52,0.1446,baixa
INS-01-01047,Carbopol,Espessante,NaturaPrima Quimicos,PE,g,500,529.42,726.81,1538.6,628.2,44,0.2279,alta
INS-01-01048,Oleo de jojoba,Emoliente,Insumos DermaTech,RJ,g,50,110.48,188.93,417.28,279.86,27,-0.013,baixa
INS-01-01049,Pantenol,Ativo funcional,Insumos DermaTech,BA,L,250,964.99,1358.46,3033.66,372.87,23,0.0201,alta
INS-01-01050,Benzoato de sodio,Conservante,NaturaPrima Quimicos,PE,g,500,248.19,423.19,798.46,465.82,49,0.1998,baixa
INS-01-01051,Lauril eter sulfato de sodio,Tensoativo,GreenLab Mat-primas,MG,kg,50,1153.06,1519.5,2836.4,318.53,42,0.1471,media
INS-01-01052,Propilenoglicol,Umectante,GreenLab Mat-primas,RJ,g,25,1457.82,2512.26,5016.35,727.57,9,-0.0215,alta
INS-01-01053,Fragrancia baunilha,Fragrancia,NaturaPrima Quimicos,BA,g,50,1489.91,2451.62,5070.52,788.95,50,0.1816,baixa
INS-01-01054,Carmin sintetico,Corante,CosmoQuimica Brasil,SP,mL,500,1488.22,2132.04,3788.42,426.85,25,0.2189,baixa
INS-01-01055,Pantenol,Ativo funcional,AromaBase Import,PE,kg,1000,1494.54,2120.39,3797.59,816.04,26,0.1019,baixa
INS-01-01056,Oleo de jojoba,Emoliente,AromaBase Import,SC,mL,500,363.49,539.8,1010.44,573.79,26,0.041,alta
INS-01-01057,Goma guar cationica,Espessante,CoreLab Ingredients,SC,kg,100,1418.93,2283.85,4537.25,406.97,33,0.2232,baixa
INS-01-01058,Oxido de ferro amarelo,Corante,CosmoQuimica Brasil,MG,L,100,1224.84,1596.61,2637.74,313.7,54,-0.0512,baixa
INS-01-01059,Oleo de jojoba,Emoliente,CoreLab Ingredients,BA,kg,50,301.87,471.84,1042.74,384.3,44,-0.0397,alta
INS-01-01060,Benzoato de sodio,Conservante,Insumos DermaTech,PR,L,100,210.22,362.78,581.42,651.61,8,0.1566,media
INS-01-01061,Mica perolada,Corante,GreenLab Mat-primas,SP,mL,150,1085.7,1626.0,3405.48,391.12,16,0.0875,baixa
INS-01-01062,Benzoato de sodio,Conservante,AromaBase Import,RJ,L,100,1327.01,2040.57,3535.37,112.2,16,0.2,baixa
INS-01-01063,Acido dehidroacetico,Conservante,DermaLink Distribuidora,BA,L,200,934.21,1404.42,2527.65,356.63,38,-0.0777,alta
INS-01-01064,Fragrancia herbal,Fragrancia,NaturaPrima Quimicos,GO,kg,50,167.5,250.74,559.62,60.81,48,0.1723,alta
INS-01-01065,Glicerina bidestilada,Umectante,Insumos DermaTech,RJ,g,250,915.16,1563.25,2896.76,562.31,51,0.1971,media
INS-01-01066,Carmin sintetico,Corante,CoreLab Ingredients,PR,L,1000,506.35,756.76,1500.01,613.94,7,0.148,media
INS-01-01067,Butilenoglicol,Umectante,CoreLab Ingredients,GO,mL,500,738.35,1254.86,2404.97,126.8,6,0.2082,media
INS-01-01068,Carbopol,Espessante,Quimnova Trading,MG,L,250,99.81,164.26,338.91,151.61,11,-0.0746,media
INS-01-01069,Sorbato de potassio,Conservante,CoreLab Ingredients,SC,L,150,110.79,160.22,290.39,783.8,17,0.0806,alta
INS-01-01070,Butilenoglicol,Umectante,Quimnova Trading,BA,mL,100,772.03,1222.04,2257.55,97.66,43,0.0155,baixa
INS-01-01071,Propilenoglicol,Umectante,Quimnova Trading,GO,kg,1000,98.41,138.17,236.41,521.41,43,-0.0373,media
INS-01-01072,Dioxido de titanio,Corante,NaturaPrima Quimicos,PR,L,250,882.77,1312.47,2116.22,310.97,25,0.1471,media
INS-01-01073,Sorbitol,Umectante,Essencia Pura Supply,BA,L,250,899.65,1273.48,2210.84,114.72,50,0.1156,baixa
INS-01-01074,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,MG,g,1000,1344.59,1891.48,4192.48,322.39,10,0.0946,media
INS-01-01075,Fragrancia floral suave,Fragrancia,GreenLab Mat-primas,SP,mL,500,1183.96,1948.37,3494.1,127.61,20,-0.0063,baixa
INS-01-01076,Dioxido de titanio,Corante,DermaLink Distribuidora,BA,L,1000,877.87,1441.32,3271.32,403.64,57,0.1875,baixa
INS-01-01077,Decil glucosideo,Tensoativo,CosmoQuimica Brasil,SP,g,150,823.37,1236.75,2193.7,315.82,21,-0.0126,media
INS-01-01078,Oleo de jojoba,Emoliente,Quimnova Trading,GO,L,50,603.46,988.41,2268.49,372.92,43,0.0666,media
INS-01-01079,Decil glucosideo,Tensoativo,GreenLab Mat-primas,BA,kg,200,360.85,560.5,1008.53,485.88,12,-0.0627,media
INS-01-01080,Sorbitol,Umectante,NaturaPrima Quimicos,BA,mL,250,1261.16,1812.94,2933.02,362.88,16,0.0278,baixa
INS-01-01081,Fragrancia herbal,Fragrancia,DermaLink Distribuidora,RJ,kg,25,1334.23,1705.05,3584.17,118.55,13,-0.03,alta
INS-01-01082,Benzoato de sodio,Conservante,Insumos DermaTech,PE,mL,250,1460.69,2072.83,3915.26,618.69,39,-0.0595,media
INS-01-01083,Carbopol,Espessante,Essencia Pura Supply,SC,L,50,1236.4,1822.76,3063.47,748.43,20,-0.0614,alta
INS-01-01084,Oleo de jojoba,Emoliente,BioAtivos Sul,MG,g,1000,140.2,190.6,336.0,135.33,25,0.0479,alta
INS-01-01085,Goma xantana,Espessante,Essencia Pura Supply,SP,L,200,778.96,1234.51,2577.64,456.43,42,-0.0681,baixa
INS-01-01086,Glicerina bidestilada,Umectante,CoreLab Ingredients,PR,L,50,905.85,1299.04,2895.57,144.66,39,-0.0776,alta
INS-01-01087,Fragrancia herbal,Fragrancia,Essencia Pura Supply,BA,L,250,805.45,1071.19,1865.06,502.96,25,0.2163,media
INS-01-01088,Decil glucosideo,Tensoativo,GreenLab Mat-primas,PR,L,25,712.67,1235.68,2558.22,634.17,12,-0.0663,baixa
INS-01-01089,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,BA,mL,200,1262.76,2004.13,4450.48,672.83,8,0.1338,baixa
INS-01-01090,Fragrancia citrica,Fragrancia,Essencia Pura Supply,PE,mL,25,520.06,706.35,1219.61,281.82,51,0.028,media
INS-01-01091,Acido dehidroacetico,Conservante,GreenLab Mat-primas,RJ,kg,200,1208.9,1914.31,4319.6,74.76,59,-0.0697,baixa
INS-01-01092,Caprilico caprico triglicerideo,Emoliente,CosmoQuimica Brasil,BA,L,200,711.99,1149.42,2612.45,90.56,46,-0.017,media
INS-01-01093,Oxido de ferro amarelo,Corante,AromaBase Import,MG,g,500,1008.15,1410.13,2290.75,109.02,34,0.2269,baixa
INS-01-01094,Cocamidopropil betaina,Tensoativo,GreenLab Mat-primas,SC,g,100,100.37,129.78,228.98,714.79,6,0.1519,media
INS-01-01095,Lauril eter sulfato de sodio,Tensoativo,BioAtivos Sul,PE,mL,50,644.51,927.26,1507.74,361.45,16,0.2411,alta
INS-01-01096,Oleo de jojoba,Emoliente,AromaBase Import,PR,L,200,1100.8,1487.57,2658.44,554.36,49,0.0678,baixa
INS-01-01097,Esqualano vegetal,Emoliente,Essencia Pura Supply,RJ,g,1000,1204.59,1936.72,4105.4,243.51,34,0.1908,alta
INS-01-01098,Sorbato de potassio,Conservante,CoreLab Ingredients,BA,mL,100,535.41,840.41,1584.09,480.81,27,0.1732,baixa
INS-01-01099,Butilenoglicol,Umectante,CoreLab Ingredients,PE,mL,500,202.75,279.11,473.47,759.17,53,0.0979,alta
INS-01-01100,Fenoxietanol,Conservante,CoreLab Ingredients,MG,L,100,930.29,1414.14,3086.23,140.82,57,0.1488,baixa
INS-01-01101,Goma xantana,Espessante,Essencia Pura Supply,MG,L,25,817.79,1257.54,2236.29,456.76,48,0.1542,media
INS-01-01102,Glicerina bidestilada,Umectante,CoreLab Ingredients,BA,mL,250,858.8,1243.1,2560.57,329.38,49,0.168,baixa
INS-01-01103,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,PE,L,150,1097.01,1861.18,4240.69,658.35,9,0.1493,media
INS-01-01104,Aloe vera concentrado,Ativo funcional,AromaBase Import,SP,g,150,849.59,1103.02,2393.71,30.99,12,-0.0117,alta
INS-01-01105,Cocamidopropil betaina,Tensoativo,AromaBase Import,SC,g,1000,1430.44,2089.81,3866.69,337.62,29,0.0437,media
INS-01-01106,Goma guar cationica,Espessante,DermaLink Distribuidora,SC,mL,25,1044.35,1815.61,3540.43,296.01,60,0.1833,alta
INS-01-01107,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,PE,kg,250,1427.75,2273.58,5220.7,319.01,35,0.0032,baixa
INS-01-01108,Lauril eter sulfato de sodio,Tensoativo,Insumos DermaTech,BA,g,1000,619.39,878.72,1777.23,391.18,40,0.1765,media
INS-01-01109,Aloe vera concentrado,Ativo funcional,Insumos DermaTech,PE,kg,25,1051.03,1625.64,3369.42,34.81,37,-0.0202,media
INS-01-01110,Goma xantana,Espessante,AromaBase Import,MG,kg,50,1071.47,1602.44,3575.98,249.06,23,0.1184,media
INS-01-01111,Lauril eter sulfato de sodio,Tensoativo,Insumos DermaTech,MG,mL,150,764.65,1051.03,1966.6,613.58,7,0.0198,baixa
INS-01-01112,Carmin sintetico,Corante,BioAtivos Sul,MG,kg,1000,1227.95,2117.01,3559.25,144.86,33,0.0837,alta
INS-01-01113,Goma xantana,Espessante,Essencia Pura Supply,GO,kg,250,981.46,1279.0,2470.47,237.35,9,-0.0512,alta
INS-01-01114,Carmin sintetico,Corante,Quimnova Trading,MG,L,150,1367.4,2307.85,3888.05,142.89,33,0.1378,alta
INS-01-01115,Dioxido de titanio,Corante,GreenLab Mat-primas,SP,L,50,1458.63,2301.91,4621.05,105.61,17,-0.0314,baixa
INS-01-01116,Goma xantana,Espessante,CoreLab Ingredients,SP,g,25,804.48,1010.49,1987.83,226.84,56,-0.0348,baixa
INS-01-01117,Propilenoglicol,Umectante,BioAtivos Sul,RJ,L,1000,759.15,1030.21,1772.67,458.85,47,-0.0381,alta
INS-01-01118,Fenoxietanol,Conservante,GreenLab Mat-primas,BA,L,50,883.94,1214.12,2582.91,690.53,57,0.0066,baixa
INS-01-01119,Goma xantana,Espessante,CoreLab Ingredients,PR,L,500,119.28,189.16,425.9,327.75,35,0.1229,alta
INS-01-01120,Carbopol,Espessante,BioAtivos Sul,RJ,L,200,785.93,1011.91,2043.93,349.19,54,0.1317,media
INS-01-01121,Fragrancia baunilha,Fragrancia,AromaBase Import,BA,g,1000,1003.24,1748.99,3216.46,687.75,59,0.233,alta
INS-01-01122,Butilenoglicol,Umectante,DermaLink Distribuidora,RJ,g,100,746.45,967.02,1878.7,288.67,45,0.0085,media
INS-01-01123,Fragrancia citrica,Fragrancia,CoreLab Ingredients,BA,mL,250,1368.25,2097.54,3867.78,259.53,22,0.0071,media
INS-01-01124,Acido hialuronico,Ativo funcional,AromaBase Import,PE,L,150,1055.69,1510.42,2990.55,271.48,12,0.1591,media
INS-01-01125,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,PE,g,250,339.97,535.02,1042.15,210.47,41,0.0715,media
INS-01-01126,Sorbato de potassio,Conservante,DermaLink Distribuidora,SP,kg,50,438.6,760.21,1649.03,806.96,17,0.188,media
INS-01-01127,Butilenoglicol,Umectante,Essencia Pura Supply,PE,kg,200,805.79,1176.65,2101.49,805.11,35,0.0643,media
INS-01-01128,Lauril eter sulfato de sodio,Tensoativo,NaturaPrima Quimicos,SC,kg,50,593.1,979.0,1603.75,696.52,40,0.0966,baixa
INS-01-01129,Sodium cocoyl isethionate,Tensoativo,BioAtivos Sul,SC,g,25,1345.66,2063.28,3315.48,284.79,32,-0.0006,baixa
INS-01-01130,Fragrancia herbal,Fragrancia,BioAtivos Sul,GO,L,100,112.59,173.62,370.44,150.85,39,0.1234,baixa
INS-01-01131,Decil glucosideo,Tensoativo,GreenLab Mat-primas,MG,L,50,215.87,361.08,633.58,383.28,19,0.0122,baixa
INS-01-01132,Pantenol,Ativo funcional,Quimnova Trading,PE,mL,500,713.55,974.77,2137.77,342.1,14,0.1639,media
INS-01-01133,Goma xantana,Espessante,Essencia Pura Supply,BA,g,200,371.28,589.09,1122.6,719.12,6,0.0847,alta
INS-01-01134,Goma guar cationica,Espessante,DermaLink Distribuidora,GO,L,150,609.6,976.41,1973.0,576.73,55,0.0533,baixa
INS-01-01135,Dioxido de titanio,Corante,Quimnova Trading,PE,kg,200,433.25,604.53,1064.96,497.15,48,0.2286,baixa
INS-01-01136,Sodium cocoyl isethionate,Tensoativo,CosmoQuimica Brasil,PE,mL,500,891.75,1274.99,2058.27,364.52,10,0.0643,media
INS-01-01137,Pantenol,Ativo funcional,CoreLab Ingredients,PR,kg,200,759.51,1013.39,2226.98,533.17,29,0.0403,baixa
INS-01-01138,Lauril eter sulfato de sodio,Tensoativo,Insumos DermaTech,MG,mL,25,435.56,658.84,1171.81,132.42,22,0.2074,baixa
INS-01-01139,Aloe vera concentrado,Ativo funcional,AromaBase Import,MG,g,100,819.12,1118.84,1862.41,54.13,40,0.0752,media
INS-01-01140,Benzoato de sodio,Conservante,CosmoQuimica Brasil,MG,kg,150,935.74,1205.72,2581.43,229.39,54,0.0726,media
INS-01-01141,Benzoato de sodio,Conservante,Essencia Pura Supply,SP,kg,100,428.82,537.9,1182.73,631.21,30,-0.0355,baixa
INS-01-01142,Propilenoglicol,Umectante,NaturaPrima Quimicos,PR,mL,150,1303.6,2173.28,4350.27,237.66,16,0.1544,alta
INS-01-01143,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,PE,mL,25,175.25,252.13,403.51,384.3,40,0.0987,media
INS-01-01144,Sorbitol,Umectante,DermaLink Distribuidora,PE,L,500,1147.32,1734.44,3270.07,418.55,56,-0.068,baixa
INS-01-01145,Dioxido de titanio,Corante,Insumos DermaTech,SP,L,500,623.25,872.4,1410.42,405.68,32,0.1758,baixa
INS-01-01146,Propilenoglicol,Umectante,AromaBase Import,PE,mL,500,427.18,537.47,945.38,366.73,34,0.1553,media
INS-01-01147,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,RJ,g,500,1442.66,1980.31,3370.24,529.14,28,-0.0625,media
INS-01-01148,Goma guar cationica,Espessante,Insumos DermaTech,PE,kg,200,583.78,879.34,1700.62,766.65,27,0.0294,media
INS-01-01149,Fenoxietanol,Conservante,Insumos DermaTech,BA,kg,100,1136.96,1740.45,2857.68,423.68,33,0.0531,alta
INS-01-01150,Sorbitol,Umectante,DermaLink Distribuidora,PE,mL,250,484.6,618.09,1212.63,111.62,32,0.172,baixa
INS-01-01151,Lauril eter sulfato de sodio,Tensoativo,Quimnova Trading,MG,L,250,1018.08,1496.51,3151.32,227.82,10,0.1236,media
INS-01-01152,Carbopol,Espessante,CosmoQuimica Brasil,GO,L,25,510.13,880.88,1529.34,471.99,32,0.1005,media
INS-01-01153,Niacinamida,Ativo funcional,Insumos DermaTech,PE,L,100,1299.55,1796.96,3482.27,65.4,48,0.0828,baixa
INS-01-01154,Sorbitol,Umectante,DermaLink Distribuidora,BA,g,250,1287.84,2225.17,3962.27,463.32,38,-0.0287,alta
INS-01-01155,Fragrancia citrica,Fragrancia,BioAtivos Sul,GO,kg,25,696.1,964.86,2178.61,254.86,42,0.0191,media
INS-01-01156,Lauril eter sulfato de sodio,Tensoativo,Essencia Pura Supply,MG,kg,150,1279.17,1739.0,3946.35,387.19,49,0.0989,media
INS-01-01157,Goma guar cationica,Espessante,Quimnova Trading,RJ,g,250,504.7,692.07,1409.15,778.38,8,0.0638,media
INS-01-01158,Acido dehidroacetico,Conservante,GreenLab Mat-primas,PE,mL,25,553.98,795.07,1443.53,405.11,42,-0.0094,media
INS-01-01159,Pantenol,Ativo funcional,BioAtivos Sul,RJ,kg,100,557.28,863.22,1739.74,701.38,10,0.1827,baixa
INS-01-01160,Acido dehidroacetico,Conservante,GreenLab Mat-primas,SP,kg,50,1406.81,2316.73,4837.72,134.73,35,-0.0214,baixa
INS-01-01161,Fragrancia herbal,Fragrancia,CoreLab Ingredients,RJ,kg,50,137.41,233.11,426.85,43.47,44,-0.0799,baixa
INS-01-01162,Acido dehidroacetico,Conservante,GreenLab Mat-primas,SC,L,50,459.61,641.48,1402.14,69.92,9,0.0726,media
INS-01-01163,Fenoxietanol,Conservante,GreenLab Mat-primas,PE,mL,150,1058.43,1339.99,2943.3,549.33,27,0.2341,media
INS-01-01164,Fragrancia baunilha,Fragrancia,Quimnova Trading,PE,L,150,1207.85,2021.41,4177.0,182.12,50,-0.0288,baixa
INS-01-01165,Oleo de jojoba,Emoliente,NaturaPrima Quimicos,BA,g,50,1497.48,1966.27,4140.84,240.24,42,-0.001,media
INS-01-01166,Goma guar cationica,Espessante,Insumos DermaTech,MG,mL,200,1411.16,1911.96,3692.49,39.34,17,0.0339,baixa
INS-01-01167,Caprilico caprico triglicerideo,Emoliente,Quimnova Trading,BA,mL,100,1233.78,1828.16,4161.96,645.25,13,0.1892,alta
INS-01-01168,Hidroxietilcelulose,Espessante,DermaLink Distribuidora,PE,g,100,90.56,148.66,337.16,347.97,14,-0.0661,baixa
INS-01-01169,Aloe vera concentrado,Ativo funcional,AromaBase Import,BA,g,150,1103.51,1609.95,3444.65,522.28,26,-0.0791,media
INS-01-01170,Acido hialuronico,Ativo funcional,NaturaPrima Quimicos,GO,L,250,1046.11,1756.3,3724.83,232.94,32,0.174,alta
INS-01-01171,Esqualano vegetal,Emoliente,DermaLink Distribuidora,GO,kg,200,845.08,1375.69,2243.97,280.75,35,0.1938,media
INS-01-01172,Propilenoglicol,Umectante,CoreLab Ingredients,PR,g,150,717.97,1005.26,2067.26,43.28,30,0.0076,alta
INS-01-01173,Niacinamida,Ativo funcional,BioAtivos Sul,SC,mL,1000,419.35,524.66,857.0,73.49,6,0.0856,alta
INS-01-01174,Fragrancia floral suave,Fragrancia,GreenLab Mat-primas,GO,g,150,838.41,1279.56,2745.64,703.03,16,0.0999,baixa
INS-01-01175,Esqualano vegetal,Emoliente,Insumos DermaTech,SC,L,250,998.52,1720.74,2778.11,116.94,47,0.0165,media
INS-01-01176,Carbopol,Espessante,Quimnova Trading,RJ,kg,150,1115.41,1595.83,3408.0,245.33,14,0.2082,baixa
INS-01-01177,Niacinamida,Ativo funcional,AromaBase Import,PE,kg,100,240.99,355.62,599.22,630.93,35,0.1404,media
INS-01-01178,Decil glucosideo,Tensoativo,Insumos DermaTech,SP,kg,250,330.49,546.4,1082.81,214.22,9,-0.0264,media
INS-01-01179,Benzoato de sodio,Conservante,GreenLab Mat-primas,GO,L,250,122.3,205.07,441.9,361.38,15,-0.0173,alta
INS-01-01180,Glicerina bidestilada,Umectante,BioAtivos Sul,SP,kg,1000,871.59,1289.02,2353.17,310.05,33,-0.0179,alta
INS-01-01181,Oxido de ferro amarelo,Corante,CoreLab Ingredients,RJ,L,250,670.06,1118.17,2547.98,708.5,58,-0.0483,alta
INS-01-01182,Lauril eter sulfato de sodio,Tensoativo,GreenLab Mat-primas,SP,g,1000,866.09,1321.48,2818.86,108.76,20,0.023,media
INS-01-01183,Fragrancia floral suave,Fragrancia,Insumos DermaTech,GO,L,25,1413.45,2236.66,5141.82,574.29,22,0.0322,media
INS-01-01184,Decil glucosideo,Tensoativo,Insumos DermaTech,BA,L,1000,517.91,725.03,1171.59,804.85,50,-0.0493,baixa
INS-01-01185,Decil glucosideo,Tensoativo,Insumos DermaTech,PR,kg,50,1463.99,2392.16,4360.47,111.97,19,-0.0638,media
INS-01-01186,Decil glucosideo,Tensoativo,Essencia Pura Supply,GO,kg,200,222.62,323.21,727.72,264.01,47,0.03,alta
INS-01-01187,Manteiga de karite,Emoliente,Insumos DermaTech,PE,g,50,1427.56,2204.37,3691.83,397.4,30,0.0988,media
INS-01-01188,Benzoato de sodio,Conservante,Insumos DermaTech,SP,mL,250,319.1,502.34,1003.83,712.29,18,0.1605,baixa
