id_insumo,insumo,categoria,fornecedor,regiao_fornecedor,unidade_medida,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,prazo_entrega_dias,indice_reajuste_12m,criticidade_insumo
INS-05-00589,Glicerina bidestilada,Umectante,Quimnova Trading,SC,mL,250,463.17,727.77,1609.04,18.35,51,0.0494,baixa
INS-05-00590,Decil glucosideo,Tensoativo,Quimnova Trading,RJ,L,500,1047.43,1820.56,3849.96,349.14,35,-0.0043,media
INS-05-00591,Caprilico caprico triglicerideo,Emoliente,CoreLab Ingredients,GO,mL,1000,946.74,1353.53,3036.53,131.85,15,0.0614,media
INS-05-00592,Niacinamida,Ativo funcional,GreenLab Mat-primas,SC,g,1000,964.88,1513.99,2832.04,100.14,25,0.0828,alta
INS-05-00593,Mica perolada,Corante,Insumos DermaTech,MG,kg,50,1148.44,1671.11,3336.39,446.21,16,0.1179,baixa
INS-05-00594,Dioxido de titanio,Corante,Essencia Pura Supply,SC,mL,25,793.0,1140.89,1960.13,684.03,35,0.2318,alta
INS-05-00595,Cocamidopropil betaina,Tensoativo,Essencia Pura Supply,GO,L,100,896.43,1440.0,3150.62,314.98,33,-0.0511,baixa
INS-05-00596,Dioxido de titanio,Corante,Essencia Pura Supply,BA,L,250,1174.44,1712.68,3682.51,797.77,26,0.0503,media
INS-05-00597,Acido dehidroacetico,Conservante,CosmoQuimica Brasil,PR,L,200,401.11,616.33,1212.42,118.86,45,-0.0535,media
INS-05-00598,Aloe vera concentrado,Ativo funcional,Quimnova Trading,BA,g,25,813.14,1340.62,3006.28,300.96,37,-0.0551,media
INS-05-00599,Caprilico caprico triglicerideo,Emoliente,Quimnova Trading,RJ,mL,25,212.18,329.7,559.93,432.81,20,-0.0354,media
INS-05-00600,Glicerina bidestilada,Umectante,GreenLab Mat-primas,PE,L,150,911.27,1310.83,2371.56,676.75,46,0.0049,alta
INS-05-00601,Fragrancia floral suave,Fragrancia,Insumos DermaTech,BA,mL,250,395.16,584.35,1333.86,721.98,54,0.1406,alta
INS-05-00602,Acido hialuronico,Ativo funcional,GreenLab Mat-primas,SC,kg,200,767.45,1111.36,2301.68,753.0,5,0.1033,baixa
INS-05-00603,Hidroxietilcelulose,Espessante,DermaLink Distribuidora,SP,L,500,1247.76,1946.29,3475.01,322.76,34,0.1462,media
INS-05-00604,Hidroxietilcelulose,Espessante,Quimnova Trading,MG,mL,25,1282.9,1618.29,2781.85,788.48,14,0.2268,baixa
INS-05-00605,Acido dehidroacetico,Conservante,CosmoQuimica Brasil,RJ,mL,500,767.91,1104.44,2499.59,374.51,25,0.2048,media
INS-05-00606,Niacinamida,Ativo funcional,BioAtivos Sul,RJ,mL,50,300.48,438.33,822.1,476.09,11,0.0742,alta
INS-05-00607,Fragrancia herbal,Fragrancia,Quimnova Trading,RJ,mL,250,1275.64,1724.18,2841.66,378.14,21,0.2396,media
INS-05-00608,Acido dehidroacetico,Conservante,NaturaPrima Quimicos,SP,kg,200,274.73,435.86,918.81,225.26,27,-0.0495,media
INS-05-00609,Dioxido de titanio,Corante,Insumos DermaTech,PR,kg,500,251.77,422.51,722.6,802.75,49,0.1986,media
INS-05-00610,Butilenoglicol,Umectante,GreenLab Mat-primas,GO,L,500,1309.92,2001.3,3901.17,213.03,35,-0.0454,alta
INS-05-00611,Propilenoglicol,Umectante,AromaBase Import,SP,L,500,632.73,998.03,2097.4,805.67,42,-0.0607,alta
INS-05-00612,Lauril eter sulfato de sodio,Tensoativo,NaturaPrima Quimicos,MG,g,500,690.33,1023.11,2090.44,513.39,44,0.1583,baixa
INS-05-00613,Acido dehidroacetico,Conservante,AromaBase Import,RJ,kg,100,267.63,449.82,724.07,444.52,30,0.2442,media
INS-05-00614,Dioxido de titanio,Corante,Essencia Pura Supply,GO,mL,50,675.88,876.68,1572.47,197.69,38,0.1334,media
INS-05-00615,Fragrancia baunilha,Fragrancia,GreenLab Mat-primas,SP,L,1000,607.35,798.32,1670.61,419.1,20,-0.0058,alta
INS-05-00616,Acido dehidroacetico,Conservante,NaturaPrima Quimicos,SC,mL,200,149.84,247.7,566.77,805.08,17,0.0853,alta
INS-05-00617,Caprilico caprico triglicerideo,Emoliente,GreenLab Mat-primas,SP,mL,50,282.56,407.48,806.46,13.59,48,0.0288,alta
INS-05-00618,Decil glucosideo,Tensoativo,CoreLab Ingredients,SC,g,50,1122.51,1939.8,3231.73,504.74,10,-0.0411,baixa
INS-05-00619,Carmin sintetico,Corante,Essencia Pura Supply,MG,L,200,1387.66,1765.25,3323.07,476.32,27,0.1063,alta
INS-05-00620,Goma guar cationica,Espessante,CosmoQuimica Brasil,GO,kg,50,1170.72,1666.52,3091.46,704.88,39,0.1735,media
INS-05-00621,Fragrancia baunilha,Fragrancia,DermaLink Distribuidora,SC,kg,1000,721.58,931.2,1835.29,297.34,59,0.0691,baixa
INS-05-00622,Fragrancia floral suave,Fragrancia,Quimnova Trading,GO,g,1000,307.9,471.09,820.77,348.91,18,0.2117,baixa
INS-05-00623,Carmin sintetico,Corante,Quimnova Trading,BA,kg,50,1491.87,2574.35,5063.81,621.46,31,-0.0088,alta
INS-05-00624,Acido hialuronico,Ativo funcional,Quimnova Trading,MG,kg,500,1169.72,2018.33,3727.62,18.48,38,0.0012,media
INS-05-00625,Sorbato de potassio,Conservante,Insumos DermaTech,BA,kg,100,957.61,1524.62,2855.88,505.34,30,0.1121,baixa
INS-05-00626,Sorbato de potassio,Conservante,Quimnova Trading,BA,kg,500,575.21,827.29,1692.89,219.23,18,0.2385,alta
INS-05-00627,Goma guar cationica,Espessante,Quimnova Trading,PR,kg,25,271.66,408.58,683.11,501.97,31,0.0563,alta
INS-05-00628,Fragrancia herbal,Fragrancia,AromaBase Import,MG,kg,150,436.03,715.74,1475.24,770.77,47,0.0822,alta
INS-05-00629,Propilenoglicol,Umectante,CosmoQuimica Brasil,GO,mL,150,224.25,337.48,542.24,604.34,55,0.128,alta
INS-05-00630,Fragrancia floral suave,Fragrancia,NaturaPrima Quimicos,GO,g,100,700.5,908.93,1857.71,525.2,15,0.0553,alta
INS-05-00631,Fragrancia floral suave,Fragrancia,CoreLab Ingredients,RJ,g,100,627.02,815.5,1807.25,399.93,8,0.1308,media
INS-05-00632,Glicerina bidestilada,Umectante,GreenLab Mat-primas,RJ,L,150,540.56,777.21,1647.13,672.49,9,0.1765,baixa
INS-05-00633,Acido hialuronico,Ativo funcional,GreenLab Mat-primas,BA,mL,250,343.78,470.38,804.93,353.7,54,0.1583,alta
INS-05-00634,Aloe vera concentrado,Ativo funcional,Essencia Pura Supply,SC,g,100,1099.71,1775.61,3756.19,23.26,59,-0.0486,alta
INS-05-00635,Sorbato de potassio,Conservante,Essencia Pura Supply,MG,mL,150,853.45,1441.65,2550.78,732.96,27,0.0567,media
INS-05-00636,Benzoato de sodio,Conservante,DermaLink Distribuidora,GO,mL,100,888.57,1190.78,2502.41,579.51,21,0.1503,alta
INS-05-00637,Sorbitol,Umectante,AromaBase Import,PE,kg,25,1297.14,2240.49,4519.21,695.03,10,0.0325,media
INS-05-00638,Propilenoglicol,Umectante,GreenLab Mat-primas,PR,kg,250,655.39,1121.15,1809.51,375.23,31,-0.0247,alta
INS-05-00639,Sorbitol,Umectante,CoreLab Ingredients,PR,g,25,1056.5,1433.13,3089.46,85.49,8,0.0368,media
INS-05-00640,Goma guar cationica,Espessante,NaturaPrima Quimicos,BA,L,100,858.19,1118.6,2313.81,87.04,57,0.043,alta
INS-05-00641,Acido dehidroacetico,Conservante,GreenLab Mat-primas,BA,g,50,726.23,1054.56,2289.21,753.22,52,-0.0328,baixa
INS-05-00642,Fragrancia baunilha,Fragrancia,DermaLink Distribuidora,PR,mL,250,764.53,1308.76,2721.83,88.6,40,-0.0272,baixa
INS-05-00643,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,PE,mL,100,1470.83,2373.09,3885.03,83.42,33,0.0031,media
INS-05-00644,Benzoato de sodio,Conservante,Insumos DermaTech,MG,L,150,967.94,1411.94,3082.57,202.36,31,0.0621,baixa
INS-05-00645,Mica perolada,Corante,DermaLink Distribuidora,RJ,L,200,223.25,311.68,609.01,790.26,30,0.0393,baixa
INS-05-00646,Niacinamida,Ativo funcional,GreenLab Mat-primas,SC,mL,25,241.93,358.31,725.06,104.32,46,0.1181,baixa
INS-05-00647,Aloe vera concentrado,Ativo funcional,Quimnova Trading,GO,g,100,1248.54,1846.01,3452.31,529.38,25,-0.0431,baixa
INS-05-00648,Glicerina bidestilada,Umectante,CosmoQuimica Brasil,SC,g,25,209.18,293.49,610.58,400.52,35,0.1444,media
INS-05-00649,Decil glucosideo,Tensoativo,GreenLab Mat-primas,RJ,L,50,1391.61,2291.46,4127.45,362.6,49,-0.0548,media
INS-05-00650,Goma xantana,Espessante,AromaBase Import,BA,L,200,1409.24,2187.1,4067.31,785.29,41,0.072,baixa
INS-05-00651,Glicerina bidestilada,Umectante,NaturaPrima Quimicos,GO,kg,150,99.57,151.74,310.58,557.05,17,0.1362,alta
INS-05-00652,Butilenoglicol,Umectante,Quimnova Trading,SC,g,200,818.44,1390.22,2647.25,108.39,19,-0.0796,media
INS-05-00653,Decil glucosideo,Tensoativo,DermaLink Distribuidora,SC,g,100,1345.03,1894.38,4062.09,400.27,26,0.0632,baixa
INS-05-00654,Butilenoglicol,Umectante,Quimnova Trading,MG,kg,250,501.34,793.39,1741.4,270.67,43,0.0616,alta
INS-05-00655,Fragrancia citrica,Fragrancia,DermaLink Distribuidora,SP,mL,150,1135.36,1643.11,3107.51,553.44,7,0.0041,alta
INS-05-00656,Pantenol,Ativo funcional,NaturaPrima Quimicos,PE,L,100,412.13,515.95,1077.03,660.98,39,0.0769,baixa
INS-05-00657,Hidroxietilcelulose,Espessante,CoreLab Ingredients,PR,g,250,1343.6,2145.0,4538.59,526.15,14,0.1274,media
INS-05-00658,Niacinamida,Ativo funcional,BioAtivos Sul,MG,mL,1000,476.12,711.5,1524.23,223.62,31,-0.0294,alta
INS-05-00659,Butilenoglicol,Umectante,CoreLab Ingredients,SP,mL,1000,1429.06,1959.08,3794.44,761.84,35,0.1217,baixa
INS-05-00660,Benzoato de sodio,Conservante,BioAtivos Sul,BA,kg,250,243.94,385.29,675.16,784.43,43,0.0397,media
INS-05-00661,Decil glucosideo,Tensoativo,DermaLink Distribuidora,PE,L,250,645.66,1073.01,2195.29,511.94,7,0.2067,baixa
INS-05-00662,Butilenoglicol,Umectante,Essencia Pura Supply,SP,mL,1000,678.27,1124.64,2224.9,23.08,26,0.152,media
INS-05-00663,Sorbato de potassio,Conservante,Quimnova Trading,GO,kg,100,892.47,1275.27,2802.47,95.89,18,0.1175,media
INS-05-00664,Fragrancia citrica,Fragrancia,CoreLab Ingredients,PE,g,50,467.87,773.43,1274.71,481.8,31,0.1291,baixa
INS-05-00665,Butilenoglicol,Umectante,NaturaPrima Quimicos,BA,mL,200,580.72,832.67,1544.6,510.85,54,0.1633,alta
INS-05-00666,Decil glucosideo,Tensoativo,NaturaPrima Quimicos,RJ,L,50,1180.9,1984.31,3732.91,194.22,57,0.0315,baixa
INS-05-00667,Goma guar cationica,Espessante,CosmoQuimica Brasil,PR,g,250,1173.21,1543.68,3534.23,428.13,55,0.0797,alta
INS-05-00668,Fenoxietanol,Conservante,CosmoQuimica Brasil,RJ,mL,200,603.04,914.47,1615.82,149.6,49,0.1272,baixa
INS-05-00669,Sorbato de potassio,Conservante,AromaBase Import,MG,kg,50,860.75,1307.76,2994.98,46.74,10,0.0028,media
INS-05-00670,Cocamidopropil betaina,Tensoativo,DermaLink Distribuidora,BA,L,500,1311.34,1979.2,3566.88,403.31,19,0.0983,baixa
INS-05-00671,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,GO,kg,100,797.92,1180.79,2379.69,798.19,41,0.0708,alta
INS-05-00672,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,BA,mL,500,751.46,1235.86,2028.42,781.18,16,0.2441,baixa
INS-05-00673,Oleo de jojoba,Emoliente,Insumos DermaTech,PE,mL,500,1002.83,1594.57,2940.48,579.61,56,0.1713,media
INS-05-00674,Goma guar cationica,Espessante,Essencia Pura Supply,SP,mL,150,1268.23,2043.21,3994.22,355.72,15,0.0392,alta
INS-05-00675,Sorbato de potassio,Conservante,NaturaPrima Quimicos,MG,kg,100,995.32,1530.57,3466.81,633.93,5,0.1118,baixa
INS-05-00676,Cocamidopropil betaina,Tensoativo,BioAtivos Sul,SC,kg,500,738.17,1029.25,1826.05,80.69,12,0.1072,alta
INS-05-00677,Niacinamida,Ativo funcional,AromaBase Import,PR,kg,1000,161.29,210.4,371.64,122.79,13,0.058,alta
INS-05-00678,Sorbato de potassio,Conservante,CosmoQuimica Brasil,BA,mL,100,908.02,1295.1,2188.65,64.84,16,0.0944,media
INS-05-00679,Fragrancia citrica,Fragrancia,BioAtivos Sul,BA,kg,1000,161.54,273.48,606.39,543.9,40,0.0513,baixa
INS-05-00680,Fragrancia herbal,Fragrancia,Essencia Pura Supply,SC,g,500,190.07,308.94,561.9,784.96,24,0.2126,media
INS-05-00681,Fragrancia citrica,Fragrancia,NaturaPrima Quimicos,SC,L,500,1302.3,1892.93,4067.43,325.68,43,0.1724,alta
INS-05-00682,Sodium cocoyl isethionate,Tensoativo,Insumos DermaTech,GO,mL,50,130.7,183.99,347.09,146.02,19,-0.0466,alta
INS-05-00683,Carmin sintetico,Corante,Quimnova Trading,PE,kg,50,101.53,155.67,270.07,608.31,25,0.1994,media
INS-05-00684,Fragrancia floral suave,Fragrancia,Quimnova Trading,PE,mL,150,572.09,764.74,1489.74,566.82,28,0.1235,media
INS-05-00685,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,MG,L,500,1382.58,2144.58,4068.79,455.29,15,0.1524,alta
INS-05-00686,Goma xantana,Espessante,BioAtivos Sul,GO,g,250,719.17,1129.56,2423.51,625.0,12,0.1501,baixa
INS-05-00687,Fragrancia herbal,Fragrancia,GreenLab Mat-primas,SP,g,500,576.25,944.82,1572.46,16.07,9,-0.0535,baixa
INS-05-00688,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,SP,L,500,1061.76,1531.18,3464.85,367.39,50,0.1201,media
INS-05-00689,Butilenoglicol,Umectante,Quimnova Trading,PR,g,250,249.31,331.87,736.79,728.34,10,0.0362,alta
INS-05-00690,Manteiga de karite,Emoliente,Essencia Pura Supply,SC,mL,150,497.85,734.65,1408.41,138.09,8,0.0104,alta
INS-05-00691,Mica perolada,Corante,GreenLab Mat-primas,BA,mL,500,1493.76,2338.55,4752.18,662.39,51,-0.0432,baixa
INS-05-00692,Pantenol,Ativo funcional,DermaLink Distribuidora,MG,g,250,710.87,1121.82,2361.16,315.32,32,0.0105,baixa
INS-05-00693,Glicerina bidestilada,Umectante,CosmoQuimica Brasil,SC,L,25,1275.88,1595.08,3405.84,34.79,36,0.1008,alta
INS-05-00694,Pantenol,Ativo funcional,CoreLab Ingredients,RJ,mL,500,1442.39,1957.12,4490.29,815.74,15,0.0358,alta
INS-05-00695,Fragrancia floral suave,Fragrancia,Insumos DermaTech,PE,L,25,564.61,932.68,1800.27,647.43,56,0.0385,alta
INS-05-00696,Pantenol,Ativo funcional,GreenLab Mat-primas,MG,g,200,1431.89,1974.78,3919.73,593.52,52,0.1597,media
INS-05-00697,Goma guar cationica,Espessante,Insumos DermaTech,GO,mL,50,747.98,1093.59,1809.44,78.41,6,-0.037,baixa
INS-05-00698,Goma guar cationica,Espessante,AromaBase Import,MG,L,1000,619.76,1010.37,2314.26,536.19,9,0.0968,baixa
INS-05-00699,Goma xantana,Espessante,CoreLab Ingredients,PE,L,200,934.74,1333.58,2773.56,769.39,32,0.1875,baixa
INS-05-00700,Hidroxietilcelulose,Espessante,Quimnova Trading,SC,mL,500,688.38,863.33,1422.76,773.69,41,0.1803,media
INS-05-00701,Acido hialuronico,Ativo funcional,AromaBase Import,MG,mL,200,1369.64,2110.06,4744.01,239.27,24,0.0653,alta
INS-05-00702,Lauril eter sulfato de sodio,Tensoativo,AromaBase Import,SP,mL,25,288.74,407.46,867.91,25.61,30,-0.0779,alta
INS-05-00703,Propilenoglicol,Umectante,AromaBase Import,PE,kg,150,81.12,113.18,244.24,15.1,13,0.0767,baixa
INS-05-00704,Carmin sintetico,Corante,BioAtivos Sul,SC,kg,200,908.92,1496.81,3183.5,253.67,35,0.0031,media
INS-05-00705,Butilenoglicol,Umectante,Quimnova Trading,PE,g,25,502.22,766.56,1549.48,98.94,54,0.0669,alta
INS-05-00706,Cocamidopropil betaina,Tensoativo,BioAtivos Sul,GO,L,200,1242.79,2055.36,3879.78,370.64,22,0.1638,baixa
INS-05-00707,Pantenol,Ativo funcional,Quimnova Trading,PR,mL,100,341.03,569.26,1046.57,118.34,21,-0.0454,media
INS-05-00708,Dioxido de titanio,Corante,NaturaPrima Quimicos,SC,L,150,1055.37,1457.77,2769.26,688.35,22,-0.0183,baixa
INS-05-00709,Acido dehidroacetico,Conservante,BioAtivos Sul,SC,kg,200,623.6,1069.79,2147.45,746.08,16,0.0971,baixa
INS-05-00710,Fragrancia herbal,Fragrancia,BioAtivos Sul,SP,kg,500,288.48,393.84,749.28,145.13,38,0.2409,media
INS-05-00711,Sorbato de potassio,Conservante,GreenLab Mat-primas,PE,g,500,454.99,624.17,1073.08,402.94,13,0.13,media
INS-05-00712,Fragrancia citrica,Fragrancia,GreenLab Mat-primas,GO,L,25,747.6,1031.42,1974.35,646.42,14,-0.0347,media
INS-05-00713,Niacinamida,Ativo funcional,AromaBase Import,PR,L,200,1243.08,1765.33,3317.4,417.21,25,-0.0561,media
INS-05-00714,Dioxido de titanio,Corante,Insumos DermaTech,RJ,g,250,868.09,1336.39,2684.67,49.02,17,-0.0724,baixa
INS-05-00715,Sodium cocoyl isethionate,Tensoativo,Essencia Pura Supply,PE,kg,500,114.98,193.85,339.2,559.35,15,0.1444,alta
INS-05-00716,Decil glucosideo,Tensoativo,AromaBase Import,MG,g,25,1119.3,1500.9,2464.62,684.91,56,-0.0651,baixa
INS-05-00717,Carbopol,Espessante,CoreLab Ingredients,SP,L,250,551.11,832.68,1722.74,18.39,53,-0.0514,alta
INS-05-00718,Pantenol,Ativo funcional,Essencia Pura Supply,PR,kg,25,958.95,1565.19,3388.01,339.42,10,0.2492,media
INS-05-00719,Esqualano vegetal,Emoliente,AromaBase Import,RJ,L,50,1090.13,1582.22,3518.05,246.68,56,0.213,baixa
INS-05-00720,Goma xantana,Espessante,GreenLab Mat-primas,GO,L,100,776.27,1087.58,2007.48,590.84,28,0.0486,media
INS-05-00721,Benzoato de sodio,Conservante,GreenLab Mat-primas,MG,g,50,140.39,236.03,471.18,482.57,44,0.0355,baixa
INS-05-00722,Dioxido de titanio,Corante,NaturaPrima Quimicos,PE,g,25,116.34,151.69,316.21,466.98,14,-0.0153,baixa
INS-05-00723,Hidroxietilcelulose,Espessante,CoreLab Ingredients,SC,mL,250,862.32,1185.23,2394.82,238.65,34,0.1846,alta
INS-05-00724,Dioxido de titanio,Corante,Insumos DermaTech,GO,kg,150,1181.58,1777.99,3998.35,755.6,60,0.0497,media
INS-05-00725,Hidroxietilcelulose,Espessante,BioAtivos Sul,SC,kg,50,1430.75,2462.82,5490.54,378.5,46,0.0048,alta
INS-05-00726,Fenoxietanol,Conservante,DermaLink Distribuidora,SC,g,200,280.84,351.61,595.46,543.7,42,0.0401,baixa
INS-05-00727,Decil glucosideo,Tensoativo,Essencia Pura Supply,BA,mL,500,1246.27,1690.84,3398.26,416.56,55,0.0724,baixa
INS-05-00728,Fragrancia citrica,Fragrancia,Insumos DermaTech,BA,L,1000,1102.39,1659.58,3047.05,586.32,25,0.1408,baixa
INS-05-00729,Fragrancia citrica,Fragrancia,Insumos DermaTech,RJ,L,1000,581.75,986.56,1762.32,171.64,45,0.24,media
INS-05-00730,Mica perolada,Corante,Essencia Pura Supply,BA,g,500,601.53,922.71,2052.45,595.91,38,0.0274,alta
INS-05-00731,Butilenoglicol,Umectante,CosmoQuimica Brasil,BA,mL,200,89.1,136.52,281.18,187.22,19,-0.0075,alta
INS-05-00732,Decil glucosideo,Tensoativo,AromaBase Import,PR,mL,1000,1329.37,1858.36,4222.31,672.37,20,-0.0735,baixa
INS-05-00733,Hidroxietilcelulose,Espessante,Quimnova Trading,MG,kg,25,1410.74,2220.96,4328.04,67.11,30,0.0682,alta
INS-05-00734,Aloe vera concentrado,Ativo funcional,CosmoQuimica Brasil,MG,kg,50,1340.12,2152.54,3887.86,357.36,20,0.0265,alta
INS-05-00735,Propilenoglicol,Umectante,Essencia Pura Supply,GO,L,1000,1270.63,1922.51,3569.54,644.62,36,0.1633,baixa
INS-05-00736,Fragrancia citrica,Fragrancia,AromaBase Import,BA,L,250,853.59,1070.61,2372.13,590.71,16,0.2119,baixa
INS-05-00737,Lauril eter sulfato de sodio,Tensoativo,NaturaPrima Quimicos,SC,mL,200,245.1,397.2,848.54,267.37,29,0.224,baixa
INS-05-00738,Mica perolada,Corante,CosmoQuimica Brasil,MG,g,150,1364.14,1860.67,4037.06,327.43,22,-0.0386,alta
INS-05-00739,Oleo de jojoba,Emoliente,Essencia Pura Supply,RJ,g,100,652.78,1043.82,1985.45,430.54,27,0.2495,baixa
INS-05-00740,Aloe vera concentrado,Ativo funcional,AromaBase Import,RJ,L,1000,1235.4,1778.95,4018.92,74.33,55,0.1289,alta
INS-05-00741,Decil glucosideo,Tensoativo,DermaLink Distribuidora,SP,L,25,93.91,117.75,234.76,103.29,60,-0.0139,media
INS-05-00742,Fragrancia baunilha,Fragrancia,Essencia Pura Supply,MG,L,250,1179.78,1653.45,3046.09,629.69,22,0.0649,alta
INS-05-00743,Propilenoglicol,Umectante,BioAtivos Sul,PE,mL,150,384.68,619.43,1123.9,507.42,35,0.2149,media
INS-05-00744,Fragrancia baunilha,Fragrancia,NaturaPrima Quimicos,SP,kg,200,1267.92,2182.1,4994.88,256.51,45,0.1986,baixa
INS-05-00745,Sorbitol,Umectante,DermaLink Distribuidora,PR,mL,1000,370.13,620.42,1308.47,690.19,55,0.1027,alta
INS-05-00746,Fragrancia baunilha,Fragrancia,CosmoQuimica Brasil,BA,g,200,993.23,1327.56,2198.85,716.16,39,0.0053,alta
INS-05-00747,Goma guar cationica,Espessante,CosmoQuimica Brasil,BA,mL,1000,1427.95,2322.74,4145.43,655.75,39,-0.0337,alta
INS-05-00748,Acido dehidroacetico,Conservante,GreenLab Mat-primas,SC,mL,150,197.32,267.83,429.12,602.81,11,0.1496,baixa
INS-05-00749,Fragrancia herbal,Fragrancia,Quimnova Trading,RJ,mL,500,1483.14,2514.19,4111.62,597.9,28,-0.0435,media
INS-05-00750,Oleo de jojoba,Emoliente,DermaLink Distribuidora,RJ,kg,100,640.43,1067.22,2320.3,296.69,33,0.1246,alta
INS-05-00751,Sorbitol,Umectante,CosmoQuimica Brasil,RJ,g,1000,1048.79,1602.41,3136.55,779.85,35,0.2285,media
INS-05-00752,Oleo de jojoba,Emoliente,GreenLab Mat-primas,SC,L,50,1095.67,1768.46,3483.01,461.19,36,0.1011,media
INS-05-00753,Fragrancia baunilha,Fragrancia,NaturaPrima Quimicos,RJ,kg,50,1477.09,1883.71,3943.66,554.24,39,0.1919,media
INS-05-00754,Fragrancia floral suave,Fragrancia,AromaBase Import,RJ,L,250,935.76,1374.29,2537.25,793.94,25,0.2168,alta
INS-05-00755,Oleo de jojoba,Emoliente,AromaBase Import,MG,g,150,678.95,1127.33,2364.55,24.69,25,0.0432,alta
INS-05-00756,Mica perolada,Corante,CosmoQuimica Brasil,BA,kg,150,710.08,1095.15,2421.3,625.02,36,0.1951,alta
INS-05-00757,Aloe vera concentrado,Ativo funcional,CoreLab Ingredients,GO,mL,200,237.64,400.72,901.38,786.5,29,0.2136,alta
INS-05-00758,Acido dehidroacetico,Conservante,Quimnova Trading,SC,kg,150,609.07,915.72,2023.07,507.44,20,0.2289,media
INS-05-00759,Carmin sintetico,Corante,CosmoQuimica Brasil,PE,mL,1000,1214.68,2070.16,3688.39,185.66,19,0.1548,baixa
INS-05-00760,Lauril eter sulfato de sodio,Tensoativo,CoreLab Ingredients,PE,mL,200,336.65,532.33,979.18,795.43,36,-0.0497,alta
INS-05-00761,Fragrancia citrica,Fragrancia,DermaLink Distribuidora,SC,kg,1000,755.95,1305.93,2135.55,47.01,53,0.2137,media
INS-05-00762,Propilenoglicol,Umectante,Essencia Pura Supply,PE,g,200,1193.84,2053.07,3718.21,64.48,56,0.2181,alta
INS-05-00763,Fragrancia herbal,Fragrancia,GreenLab Mat-primas,SP,mL,50,746.25,940.11,1674.73,141.82,48,0.2034,alta
INS-05-00764,Fragrancia baunilha,Fragrancia,AromaBase Import,MG,mL,1000,901.2,1368.36,2406.65,809.43,5,-0.0565,baixa
INS-05-00765,Oxido de ferro amarelo,Corante,NaturaPrima Quimicos,SP,L,250,928.3,1623.24,3592.55,742.17,33,-0.0612,alta
INS-05-00766,Acido hialuronico,Ativo funcional,CoreLab Ingredients,MG,kg,25,922.54,1372.68,2651.52,115.42,28,0.0117,alta
INS-05-00767,Acido dehidroacetico,Conservante,Quimnova Trading,GO,L,200,1195.19,1741.2,2856.93,155.12,5,0.2341,media
INS-05-00768,Manteiga de karite,Emoliente,CoreLab Ingredients,RJ,mL,50,338.16,465.19,888.71,41.15,22,0.0982,baixa
INS-05-00769,Acido hialuronico,Ativo funcional,CoreLab Ingredients,PR,kg,200,294.5,400.84,882.39,773.78,59,0.1819,media
INS-05-00770,Dioxido de titanio,Corante,CoreLab Ingredients,SP,g,25,474.18,782.8,1794.61,327.18,37,0.1231,baixa
INS-05-00771,Manteiga de karite,Emoliente,DermaLink Distribuidora,RJ,kg,500,1480.32,1906.15,3382.61,815.91,7,0.1242,alta
INS-05-00772,Carbopol,Espessante,BioAtivos Sul,RJ,g,1000,548.63,724.84,1207.19,766.9,17,0.1644,baixa
INS-05-00773,Propilenoglicol,Umectante,DermaLink Distribuidora,SP,g,100,751.96,1154.56,2093.21,645.58,29,-0.0662,baixa
INS-05-00774,Butilenoglicol,Umectante,Essencia Pura Supply,SP,g,1000,1289.84,1725.67,3213.7,526.04,51,0.2171,baixa
INS-05-00775,Carbopol,Espessante,NaturaPrima Quimicos,SP,mL,100,108.68,144.85,320.66,723.57,32,0.2413,media
INS-05-00776,Caprilico caprico triglicerideo,Emoliente,Insumos DermaTech,PE,L,100,692.1,925.11,1603.97,316.02,21,0.0429,media
INS-05-00777,Oleo de jojoba,Emoliente,AromaBase Import,BA,g,500,1125.97,1700.68,3540.83,75.51,11,0.1498,alta
INS-05-00778,Carbopol,Espessante,GreenLab Mat-primas,SP,mL,250,450.48,744.91,1480.8,168.18,33,0.2128,baixa
INS-05-00779,Hidroxietilcelulose,Espessante,AromaBase Import,PE,mL,50,1370.8,2352.92,5147.65,671.83,29,0.1242,alta
INS-05-00780,Butilenoglicol,Umectante,BioAtivos Sul,BA,mL,150,458.9,750.22,1343.18,586.34,19,0.1009,alta
INS-05-00781,Niacinamida,Ativo funcional,Insumos DermaTech,RJ,mL,50,80.51,104.16,216.4,543.47,15,0.0271,media
INS-05-00782,Sorbato de potassio,Conservante,BioAtivos Sul,MG,L,150,223.3,366.88,596.24,62.02,49,0.0232,media
INS-05-00783,Glicerina bidestilada,Umectante,DermaLink Distribuidora,MG,g,150,1333.07,1734.41,3818.16,47.23,49,0.2174,baixa
INS-05-00784,Dioxido de titanio,Corante,CoreLab Ingredients,SC,mL,25,574.21,740.71,1621.68,722.67,43,0.0497,alta
INS-05-00785,Dioxido de titanio,Corante,Essencia Pura Supply,RJ,mL,50,855.34,1324.96,2436.67,113.91,59,0.1477,baixa
