id_insumo,insumo,categoria,fornecedor,regiao_fornecedor,unidade_medida,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,prazo_entrega_dias,indice_reajuste_12m,criticidade_insumo
INS-03-01185,Decil glucosideo,Tensoativo,Essencia Pura Supply,BA,L,25,956.97,1301.83,2386.56,736.7,38,-0.0494,baixa
INS-03-01186,Acido dehidroacetico,Conservante,GreenLab Mat-primas,RJ,kg,100,174.39,246.78,471.8,696.21,40,0.0162,alta
INS-03-01187,Butilenoglicol,Umectante,CosmoQuimica Brasil,GO,L,250,1213.84,1851.77,4135.02,627.27,35,0.021,media
INS-03-01188,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,PR,mL,50,646.23,910.44,1693.84,600.53,45,-0.0757,alta
INS-03-01189,Aloe vera concentrado,Ativo funcional,Insumos DermaTech,GO,g,150,1402.36,2251.79,4156.22,162.64,17,0.0555,baixa
INS-03-01190,Goma xantana,Espessante,CosmoQuimica Brasil,MG,L,1000,350.23,574.63,969.85,284.1,17,0.1336,media
INS-03-01191,Pantenol,Ativo funcional,Insumos DermaTech,GO,g,1000,237.98,306.01,688.51,671.16,53,0.2395,alta
INS-03-01192,Glicerina bidestilada,Umectante,AromaBase Import,SP,g,25,428.32,619.07,1212.69,754.09,14,-0.0521,alta
INS-03-01193,Fenoxietanol,Conservante,CoreLab Ingredients,SP,g,1000,618.24,775.33,1501.93,277.4,15,0.0528,media
INS-03-01194,Acido hialuronico,Ativo funcional,BioAtivos Sul,RJ,kg,100,646.14,1097.35,1779.64,383.22,52,0.0797,media
INS-03-01195,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,SC,L,100,492.56,679.96,1376.56,495.9,17,0.1994,media
INS-03-01196,Carbopol,Espessante,NaturaPrima Quimicos,GO,mL,150,83.75,117.23,203.29,84.05,30,-0.0308,media
INS-03-01197,Fragrancia herbal,Fragrancia,DermaLink Distribuidora,MG,mL,50,1215.22,1704.95,3492.34,316.5,22,0.2446,media
INS-03-01198,Sorbato de potassio,Conservante,DermaLink Distribuidora,PE,mL,500,371.27,548.18,1004.22,354.19,25,-0.0007,alta
INS-03-01199,Oxido de ferro amarelo,Corante,Insumos DermaTech,SP,L,250,560.7,964.09,2071.24,778.67,18,0.1379,baixa
INS-03-01200,Acido dehidroacetico,Conservante,CoreLab Ingredients,PE,g,500,1368.09,1806.04,3916.69,645.87,17,-0.0763,baixa
INS-03-01201,Acido dehidroacetico,Conservante,BioAtivos Sul,BA,kg,250,1197.68,1710.76,3902.49,44.69,19,0.0752,alta
INS-03-01202,Goma xantana,Espessante,Insumos DermaTech,PR,mL,200,1425.39,2439.69,5407.95,137.92,13,0.1404,media
INS-03-01203,Cocamidopropil betaina,Tensoativo,BioAtivos Sul,BA,g,50,874.67,1098.6,1790.46,146.73,35,0.0314,baixa
INS-03-01204,Mica perolada,Corante,CosmoQuimica Brasil,BA,mL,500,404.02,509.2,1037.75,654.91,29,0.0363,media
INS-03-01205,Hidroxietilcelulose,Espessante,NaturaPrima Quimicos,BA,kg,25,1304.26,1952.69,3858.52,805.63,53,0.2239,alta
INS-03-01206,Fragrancia floral suave,Fragrancia,BioAtivos Sul,RJ,g,500,1193.72,1552.32,2527.78,449.34,11,0.2022,alta
INS-03-01207,Fragrancia citrica,Fragrancia,BioAtivos Sul,PE,L,150,1109.26,1917.9,3958.93,25.07,49,0.1595,baixa
INS-03-01208,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,SP,g,500,1023.82,1521.71,3292.99,35.02,21,0.2223,media
INS-03-01209,Esqualano vegetal,Emoliente,Insumos DermaTech,BA,L,250,1459.77,2376.72,4374.71,498.41,5,-0.0683,baixa
INS-03-01210,Fragrancia baunilha,Fragrancia,Quimnova Trading,GO,g,500,1005.4,1733.51,3823.37,483.01,18,0.0084,media
INS-03-01211,Fragrancia herbal,Fragrancia,DermaLink Distribuidora,PE,mL,50,460.06,673.53,1197.62,585.77,24,0.0242,media
INS-03-01212,Esqualano vegetal,Emoliente,CoreLab Ingredients,PR,mL,25,440.83,696.29,1240.44,49.0,41,-0.0394,media
INS-03-01213,Carmin sintetico,Corante,Insumos DermaTech,BA,L,200,302.57,399.89,763.48,452.98,15,0.1203,baixa
INS-03-01214,Aloe vera concentrado,Ativo funcional,Insumos DermaTech,MG,g,50,1323.51,1861.09,4190.68,708.1,30,0.0244,media
INS-03-01215,Acido dehidroacetico,Conservante,CoreLab Ingredients,PE,kg,100,967.39,1630.2,2675.09,494.47,15,0.0003,media
INS-03-01216,Goma guar cationica,Espessante,CosmoQuimica Brasil,PE,g,25,104.97,175.42,295.21,660.48,9,0.1321,alta
INS-03-01217,Esqualano vegetal,Emoliente,Insumos DermaTech,PE,kg,250,1004.46,1259.9,2747.9,356.66,39,-0.0226,alta
INS-03-01218,Benzoato de sodio,Conservante,Quimnova Trading,PE,mL,150,1288.0,1707.46,3441.55,540.74,10,0.0881,alta
INS-03-01219,Goma xantana,Espessante,CosmoQuimica Brasil,PR,g,200,280.54,395.91,779.95,350.79,8,0.1606,baixa
INS-03-01220,Goma guar cationica,Espessante,CoreLab Ingredients,PR,mL,1000,1126.19,1868.5,4120.35,179.77,5,0.0615,alta
INS-03-01221,Decil glucosideo,Tensoativo,BioAtivos Sul,GO,g,200,1330.93,2155.29,4243.15,333.94,46,-0.0572,media
INS-03-01222,Carmin sintetico,Corante,CoreLab Ingredients,SC,L,1000,254.98,427.11,932.16,202.0,29,-0.0008,media
INS-03-01223,Carmin sintetico,Corante,Essencia Pura Supply,PE,mL,1000,404.08,639.5,1316.76,18.22,18,0.0061,media
INS-03-01224,Oxido de ferro amarelo,Corante,BioAtivos Sul,MG,g,200,330.69,556.27,991.61,562.22,9,0.2424,baixa
INS-03-01225,Acido hialuronico,Ativo funcional,NaturaPrima Quimicos,SC,mL,250,1261.37,1712.85,3144.18,445.16,59,0.1385,baixa
INS-03-01226,Carmin sintetico,Corante,DermaLink Distribuidora,RJ,L,1000,1272.26,1694.05,3279.01,589.75,59,0.2373,media
INS-03-01227,Oxido de ferro amarelo,Corante,BioAtivos Sul,SP,L,200,449.87,685.82,1575.71,39.47,45,0.2074,baixa
INS-03-01228,Niacinamida,Ativo funcional,CoreLab Ingredients,BA,mL,1000,406.12,631.32,1118.29,739.96,10,0.2472,baixa
INS-03-01229,Butilenoglicol,Umectante,AromaBase Import,MG,L,100,221.2,350.95,569.75,280.69,30,-0.0752,baixa
INS-03-01230,Acido hialuronico,Ativo funcional,GreenLab Mat-primas,SP,kg,500,1172.57,1848.6,3624.17,352.13,13,0.1756,media
INS-03-01231,Pantenol,Ativo funcional,Essencia Pura Supply,BA,L,200,616.38,1044.44,2154.11,67.06,12,0.0807,alta
INS-03-01232,Mica perolada,Corante,DermaLink Distribuidora,PR,mL,25,1159.63,1814.06,3654.73,40.37,54,-0.0198,baixa
INS-03-01233,Oleo de jojoba,Emoliente,NaturaPrima Quimicos,BA,mL,1000,704.48,986.1,1757.05,28.51,11,-0.0181,media
INS-03-01234,Sorbitol,Umectante,BioAtivos Sul,MG,kg,150,822.27,1228.32,2252.26,513.77,55,0.0572,media
INS-03-01235,Caprilico caprico triglicerideo,Emoliente,GreenLab Mat-primas,PE,kg,100,1103.04,1588.65,3360.19,296.49,46,0.0297,media
INS-03-01236,Carbopol,Espessante,GreenLab Mat-primas,RJ,L,50,513.69,796.93,1501.3,266.07,9,-0.0161,alta
INS-03-01237,Glicerina bidestilada,Umectante,DermaLink Distribuidora,BA,kg,1000,1169.0,1767.1,3652.51,31.31,41,0.0515,media
INS-03-01238,Benzoato de sodio,Conservante,Insumos DermaTech,PR,mL,50,195.17,259.02,508.27,817.02,54,0.1934,media
INS-03-01239,Oxido de ferro amarelo,Corante,AromaBase Import,GO,L,50,1103.23,1536.96,2576.13,243.0,24,-0.0064,media
INS-03-01240,Fragrancia floral suave,Fragrancia,NaturaPrima Quimicos,GO,L,25,387.95,513.35,1115.53,695.27,38,0.1637,alta
INS-03-01241,Caprilico caprico triglicerideo,Emoliente,CosmoQuimica Brasil,MG,kg,50,268.18,418.21,935.56,284.4,13,-0.0099,alta
INS-03-01242,Sodium cocoyl isethionate,Tensoativo,CoreLab Ingredients,PE,g,250,189.01,293.43,541.04,509.17,37,-0.0771,baixa
INS-03-01243,Goma xantana,Espessante,Insumos DermaTech,SP,g,1000,724.64,1111.37,2353.79,264.33,58,0.1855,media
INS-03-01244,Sorbitol,Umectante,Insumos DermaTech,BA,kg,200,690.29,1157.2,2459.89,552.2,28,0.0772,baixa
INS-03-01245,Goma guar cationica,Espessante,NaturaPrima Quimicos,BA,mL,50,565.22,810.22,1695.22,374.63,12,0.0113,alta
INS-03-01246,Propilenoglicol,Umectante,Quimnova Trading,BA,kg,50,517.65,854.47,1854.06,644.47,38,0.1053,alta
INS-03-01247,Glicerina bidestilada,Umectante,CosmoQuimica Brasil,MG,g,25,1179.21,1585.83,2642.95,135.85,57,0.1137,alta
INS-03-01248,Sodium cocoyl isethionate,Tensoativo,Essencia Pura Supply,MG,mL,1000,152.96,256.52,427.16,316.63,46,-0.024,baixa
INS-03-01249,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,RJ,kg,25,1139.65,1428.67,2342.83,752.88,44,0.0413,media
INS-03-01250,Glicerina bidestilada,Umectante,BioAtivos Sul,PR,L,500,948.63,1430.81,3093.31,470.21,18,-0.0531,baixa
INS-03-01251,Cocamidopropil betaina,Tensoativo,GreenLab Mat-primas,MG,kg,200,978.67,1467.78,2862.6,453.32,20,0.1875,baixa
INS-03-01252,Glicerina bidestilada,Umectante,NaturaPrima Quimicos,RJ,mL,50,1310.96,1784.44,3409.68,468.2,13,-0.0098,media
INS-03-01253,Fragrancia floral suave,Fragrancia,Essencia Pura Supply,PR,L,100,544.6,876.1,1529.97,216.62,12,-0.0628,baixa
INS-03-01254,Lauril eter sulfato de sodio,Tensoativo,BioAtivos Sul,SC,mL,150,1329.52,1820.41,3388.48,649.17,35,-0.0248,media
INS-03-01255,Oleo de jojoba,Emoliente,NaturaPrima Quimicos,SP,L,25,190.81,239.44,500.61,568.61,51,-0.009,media
INS-03-01256,Goma xantana,Espessante,Insumos DermaTech,RJ,kg,50,1228.56,1537.62,2789.88,809.08,60,0.1747,alta
INS-03-01257,Acido dehidroacetico,Conservante,Essencia Pura Supply,PR,kg,100,1334.53,1777.32,2927.45,227.18,52,0.0047,alta
INS-03-01258,Fenoxietanol,Conservante,Essencia Pura Supply,SC,L,25,132.15,180.03,392.52,314.53,33,0.2177,baixa
INS-03-01259,Acido dehidroacetico,Conservante,NaturaPrima Quimicos,SC,L,250,319.76,531.08,995.32,642.69,46,0.0561,baixa
INS-03-01260,Aloe vera concentrado,Ativo funcional,Quimnova Trading,BA,L,150,1142.32,1536.56,2922.77,569.8,52,0.1265,media
INS-03-01261,Lauril eter sulfato de sodio,Tensoativo,AromaBase Import,PE,g,150,581.44,948.74,1588.99,819.72,15,0.2112,baixa
INS-03-01262,Acido dehidroacetico,Conservante,Essencia Pura Supply,SC,kg,1000,291.34,461.83,845.15,309.51,18,0.1186,baixa
INS-03-01263,Carmin sintetico,Corante,BioAtivos Sul,BA,kg,25,910.4,1495.17,3232.14,716.61,18,0.0287,alta
INS-03-01264,Dioxido de titanio,Corante,CosmoQuimica Brasil,GO,kg,500,1211.86,1845.26,3884.0,450.84,11,0.2212,alta
INS-03-01265,Lauril eter sulfato de sodio,Tensoativo,CosmoQuimica Brasil,GO,L,50,236.29,372.32,742.52,253.76,40,0.1741,media
INS-03-01266,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,PR,g,1000,124.25,159.45,277.9,358.19,27,0.2448,media
INS-03-01267,Caprilico caprico triglicerideo,Emoliente,Insumos DermaTech,MG,mL,200,454.82,700.4,1443.12,509.79,17,0.178,media
INS-03-01268,Glicerina bidestilada,Umectante,DermaLink Distribuidora,BA,g,200,884.29,1323.42,2821.08,367.01,9,0.0308,baixa
INS-03-01269,Acido hialuronico,Ativo funcional,CosmoQuimica Brasil,PE,L,250,932.82,1442.65,2648.85,201.25,10,0.167,media
INS-03-01270,Cocamidopropil betaina,Tensoativo,DermaLink Distribuidora,RJ,g,500,451.31,731.24,1170.85,92.05,19,-0.0482,alta
INS-03-01271,Caprilico caprico triglicerideo,Emoliente,Quimnova Trading,RJ,mL,1000,889.77,1335.93,2768.83,14.02,47,0.1754,baixa
INS-03-01272,Manteiga de karite,Emoliente,BioAtivos Sul,SC,g,50,367.38,591.32,1229.76,159.7,8,-0.0793,alta
INS-03-01273,Lauril eter sulfato de sodio,Tensoativo,CosmoQuimica Brasil,SP,L,100,576.38,806.51,1344.82,613.54,15,0.0675,alta
INS-03-01274,Manteiga de karite,Emoliente,GreenLab Mat-primas,BA,mL,50,782.81,1233.18,2670.4,435.79,13,0.2185,media
INS-03-01275,Lauril eter sulfato de sodio,Tensoativo,CoreLab Ingredients,SP,g,50,1036.7,1349.01,2803.04,42.57,17,0.0034,baixa
INS-03-01276,Butilenoglicol,Umectante,AromaBase Import,MG,g,1000,599.67,1014.66,1670.44,316.36,51,0.1702,baixa
INS-03-01277,Oleo de jojoba,Emoliente,NaturaPrima Quimicos,MG,L,100,1149.06,1523.65,3474.9,608.5,13,0.1828,media
INS-03-01278,Propilenoglicol,Umectante,CoreLab Ingredients,GO,g,250,554.57,733.62,1376.32,174.12,40,0.2374,baixa
INS-03-01279,Sorbitol,Umectante,CosmoQuimica Brasil,PR,mL,500,894.57,1246.63,2296.13,475.49,16,0.0037,alta
INS-03-01280,Fragrancia herbal,Fragrancia,Essencia Pura Supply,SC,mL,25,1024.28,1547.12,2567.59,809.99,27,0.0824,alta
INS-03-01281,Oxido de ferro amarelo,Corante,Insumos DermaTech,PE,kg,25,1404.03,2116.74,3806.73,186.4,49,0.1818,alta
INS-03-01282,Fragrancia citrica,Fragrancia,CoreLab Ingredients,RJ,g,200,201.43,330.98,760.07,236.78,23,0.0116,media
INS-03-01283,Benzoato de sodio,Conservante,NaturaPrima Quimicos,SP,kg,500,1121.09,1715.41,3363.26,166.06,45,-0.0127,baixa
INS-03-01284,Oxido de ferro amarelo,Corante,BioAtivos Sul,BA,kg,100,1386.32,2272.2,4182.78,660.3,37,-0.0311,baixa
INS-03-01285,Decil glucosideo,Tensoativo,CosmoQuimica Brasil,SC,g,500,1003.87,1519.86,2724.44,289.33,57,0.0358,baixa
INS-03-01286,Niacinamida,Ativo funcional,GreenLab Mat-primas,SC,g,150,1317.02,1649.69,2968.82,154.44,51,0.1181,media
INS-03-01287,Butilenoglicol,Umectante,GreenLab Mat-primas,SC,mL,500,807.64,1191.04,2054.76,621.6,39,0.087,media
INS-03-01288,Goma guar cationica,Espessante,GreenLab Mat-primas,MG,kg,150,1209.83,1526.17,3143.32,607.98,18,0.1393,baixa
INS-03-01289,Niacinamida,Ativo funcional,Quimnova Trading,MG,L,200,1378.94,2331.61,4202.06,409.78,59,0.187,alta
INS-03-01290,Carmin sintetico,Corante,AromaBase Import,SC,g,500,1468.46,2076.08,4432.41,56.1,20,0.2291,media
INS-03-01291,Dioxido de titanio,Corante,BioAtivos Sul,RJ,g,100,750.56,1021.51,2086.3,301.26,22,0.0503,baixa
INS-03-01292,Manteiga de karite,Emoliente,GreenLab Mat-primas,SP,L,150,1018.07,1342.69,2665.41,429.06,19,0.1703,media
INS-03-01293,Fragrancia citrica,Fragrancia,Insumos DermaTech,PR,g,25,105.11,133.15,299.23,34.82,55,-0.0517,alta
INS-03-01294,Mica perolada,Corante,NaturaPrima Quimicos,SP,kg,1000,728.14,1120.55,2190.31,447.94,37,0.0347,alta
INS-03-01295,Manteiga de karite,Emoliente,NaturaPrima Quimicos,BA,g,100,424.97,731.15,1293.46,340.78,53,0.0011,baixa
INS-03-01296,Glicerina bidestilada,Umectante,AromaBase Import,SC,kg,1000,1207.27,1746.95,3511.11,165.91,9,0.1774,baixa
INS-03-01297,Carbopol,Espessante,Quimnova Trading,PR,g,100,1292.18,2189.85,4134.98,604.48,38,0.1647,media
INS-03-01298,Fenoxietanol,Conservante,BioAtivos Sul,SP,L,1000,846.56,1264.04,2439.23,747.66,16,0.2437,baixa
INS-03-01299,Cocamidopropil betaina,Tensoativo,BioAtivos Sul,RJ,L,100,762.99,1217.01,2755.15,313.31,20,0.0601,baixa
INS-03-01300,Sorbitol,Umectante,Quimnova Trading,GO,L,100,1115.76,1865.39,3338.64,602.93,44,0.0852,baixa
INS-03-01301,Cocamidopropil betaina,Tensoativo,Insumos DermaTech,SC,kg,25,205.58,304.41,674.1,421.94,5,0.0428,media
INS-03-01302,Oxido de ferro amarelo,Corante,Quimnova Trading,BA,L,50,1088.1,1391.23,2439.18,683.04,33,0.1022,baixa
INS-03-01303,Caprilico caprico triglicerideo,Emoliente,DermaLink Distribuidora,SC,kg,25,590.56,828.62,1722.29,669.79,44,0.0892,baixa
INS-03-01304,Acido hialuronico,Ativo funcional,CosmoQuimica Brasil,PE,L,250,190.32,277.87,628.27,712.45,5,0.217,media
INS-03-01305,Fragrancia floral suave,Fragrancia,BioAtivos Sul,SP,L,500,588.77,827.98,1882.12,804.03,20,0.1852,media
INS-03-01306,Caprilico caprico triglicerideo,Emoliente,NaturaPrima Quimicos,SP,L,250,1321.09,2016.09,3921.98,386.24,34,0.166,alta
INS-03-01307,Niacinamida,Ativo funcional,DermaLink Distribuidora,MG,g,50,645.2,897.6,1864.82,248.32,59,0.1474,media
INS-03-01308,Fenoxietanol,Conservante,BioAtivos Sul,PR,kg,250,1429.17,1800.84,3081.4,736.15,12,0.0739,baixa
INS-03-01309,Aloe vera concentrado,Ativo funcional,CosmoQuimica Brasil,PR,kg,200,1162.19,1997.19,3249.08,489.67,49,0.1309,media
INS-03-01310,Fragrancia baunilha,Fragrancia,CosmoQuimica Brasil,GO,kg,150,1105.44,1553.11,2914.2,662.42,50,-0.0215,baixa
INS-03-01311,Decil glucosideo,Tensoativo,Insumos DermaTech,PE,L,100,263.04,399.63,752.84,694.36,45,0.143,baixa
INS-03-01312,Pantenol,Ativo funcional,Essencia Pura Supply,RJ,mL,25,1318.26,1713.88,3369.73,64.35,49,0.0983,baixa
INS-03-01313,Acido hialuronico,Ativo funcional,BioAtivos Sul,PE,L,25,1405.35,2256.65,4020.92,156.8,38,0.1004,alta
INS-03-01314,Goma guar cationica,Espessante,BioAtivos Sul,GO,g,150,291.02,401.96,768.09,391.32,20,0.1171,alta
INS-03-01315,Manteiga de karite,Emoliente,DermaLink Distribuidora,PR,mL,200,1391.24,2144.23,4194.58,60.2,24,0.1279,media
INS-03-01316,Goma guar cationica,Espessante,CosmoQuimica Brasil,SP,kg,250,1238.57,1566.9,2934.41,407.71,5,0.1573,baixa
INS-03-01317,Manteiga de karite,Emoliente,Insumos DermaTech,SP,mL,25,787.28,1110.48,2213.48,796.18,40,0.0503,baixa
INS-03-01318,Hidroxietilcelulose,Espessante,Quimnova Trading,GO,L,150,845.64,1134.84,1853.92,396.78,51,0.1439,baixa
INS-03-01319,Fragrancia citrica,Fragrancia,Quimnova Trading,RJ,kg,250,123.25,176.66,308.23,37.95,54,-0.0123,baixa
INS-03-01320,Acido hialuronico,Ativo funcional,DermaLink Distribuidora,BA,kg,25,917.9,1255.28,2137.04,244.45,35,0.0665,media
INS-03-01321,Dioxido de titanio,Corante,Essencia Pura Supply,RJ,L,150,959.1,1223.35,2493.95,695.46,6,0.2397,media
INS-03-01322,Oleo de jojoba,Emoliente,BioAtivos Sul,MG,mL,200,270.73,470.83,808.22,481.36,20,0.2419,alta
INS-03-01323,Sorbitol,Umectante,AromaBase Import,PR,g,150,1387.42,1908.25,3638.65,572.27,15,-0.0676,baixa
INS-03-01324,Oleo de jojoba,Emoliente,BioAtivos Sul,RJ,g,500,834.2,1289.7,2782.23,238.24,21,0.0782,media
INS-03-01325,Manteiga de karite,Emoliente,NaturaPrima Quimicos,MG,kg,250,348.95,490.55,899.0,111.66,47,0.2088,baixa
INS-03-01326,Acido dehidroacetico,Conservante,NaturaPrima Quimicos,GO,mL,250,988.87,1533.55,3062.97,453.09,40,0.0746,media
INS-03-01327,Pantenol,Ativo funcional,GreenLab Mat-primas,BA,g,200,1484.82,2040.64,4401.17,74.99,13,0.0403,baixa
INS-03-01328,Sorbato de potassio,Conservante,BioAtivos Sul,PR,L,500,170.25,288.95,621.91,353.42,48,0.0659,baixa
INS-03-01329,Fragrancia floral suave,Fragrancia,Essencia Pura Supply,MG,kg,25,511.38,772.66,1396.8,310.01,19,0.162,alta
INS-03-01330,Cocamidopropil betaina,Tensoativo,Essencia Pura Supply,PE,L,1000,661.08,879.57,1951.3,753.63,29,0.2439,alta
INS-03-01331,Acido hialuronico,Ativo funcional,NaturaPrima Quimicos,GO,kg,200,940.47,1518.07,2635.38,580.49,12,0.1394,alta
INS-03-01332,Lauril eter sulfato de sodio,Tensoativo,DermaLink Distribuidora,SC,g,50,218.45,368.27,668.28,290.21,24,0.1284,baixa
INS-03-01333,Glicerina bidestilada,Umectante,CoreLab Ingredients,SP,g,200,874.0,1357.97,3117.64,562.9,46,0.1389,baixa
INS-03-01334,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,GO,mL,100,374.86,491.18,889.73,195.06,14,0.171,baixa
INS-03-01335,Sodium cocoyl isethionate,Tensoativo,BioAtivos Sul,PE,kg,100,701.91,981.26,2225.63,507.22,42,0.1796,media
INS-03-01336,Carbopol,Espessante,DermaLink Distribuidora,RJ,g,1000,691.7,940.49,1605.58,341.44,37,0.0528,media
INS-03-01337,Dioxido de titanio,Corante,CosmoQuimica Brasil,BA,L,1000,1088.22,1720.94,3718.58,268.96,31,-0.0744,baixa
INS-03-01338,Fragrancia floral suave,Fragrancia,Essencia Pura Supply,SP,g,200,95.39,138.37,251.79,255.08,10,0.0992,alta
INS-03-01339,Hidroxietilcelulose,Espessante,DermaLink Distribuidora,BA,L,50,429.76,642.91,1427.49,665.39,57,0.1692,baixa
INS-03-01340,Niacinamida,Ativo funcional,Quimnova Trading,SP,mL,25,305.15,483.16,862.89,626.05,7,0.167,media
INS-03-01341,Hidroxietilcelulose,Espessante,CosmoQuimica Brasil,RJ,kg,500,679.42,1057.92,1974.45,105.7,10,0.0489,baixa
INS-03-01342,Acido hialuronico,Ativo funcional,AromaBase Import,PR,kg,1000,278.4,384.35,659.56,556.18,55,0.1925,media
INS-03-01343,Decil glucosideo,Tensoativo,BioAtivos Sul,MG,g,100,1369.17,1802.16,3931.0,298.12,60,0.1511,baixa
INS-03-01344,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,RJ,g,200,611.79,941.56,1664.47,783.79,47,0.0882,baixa
INS-03-01345,Carbopol,Espessante,Insumos DermaTech,SP,mL,25,845.04,1058.88,2101.67,778.87,11,0.1355,baixa
INS-03-01346,Goma xantana,Espessante,AromaBase Import,SP,kg,50,223.16,296.98,545.31,273.28,44,0.2025,alta
INS-03-01347,Fenoxietanol,Conservante,Insumos DermaTech,GO,kg,50,1264.8,2046.13,3403.54,325.02,35,0.244,baixa
INS-03-01348,Aloe vera concentrado,Ativo funcional,Essencia Pura Supply,RJ,L,250,592.21,993.31,1652.02,514.72,53,0.1828,baixa
INS-03-01349,Goma xantana,Espessante,Insumos DermaTech,SP,kg,50,1045.13,1753.74,3220.93,279.48,48,-0.0616,baixa
INS-03-01350,Fenoxietanol,Conservante,CosmoQuimica Brasil,RJ,L,500,878.69,1310.2,2762.5,725.73,29,-0.0304,media
INS-03-01351,Aloe vera concentrado,Ativo funcional,GreenLab Mat-primas,SC,kg,500,1130.91,1442.78,2783.96,313.42,56,0.0138,alta
INS-03-01352,Sorbitol,Umectante,GreenLab Mat-primas,RJ,L,200,177.87,308.9,520.15,440.88,24,0.2411,media
INS-03-01353,Glicerina bidestilada,Umectante,Insumos DermaTech,RJ,mL,200,997.24,1691.24,2709.77,664.62,58,-0.0404,alta
INS-03-01354,Benzoato de sodio,Conservante,Quimnova Trading,GO,mL,500,667.96,1047.56,1889.62,154.1,26,0.0414,alta
INS-03-01355,Carmin sintetico,Corante,GreenLab Mat-primas,SP,g,100,1364.38,2106.18,4683.58,13.91,54,-0.0689,media
INS-03-01356,Glicerina bidestilada,Umectante,BioAtivos Sul,SC,L,100,611.15,1035.68,2312.02,659.19,50,0.0348,alta
INS-03-01357,Oleo de jojoba,Emoliente,BioAtivos Sul,PE,mL,25,469.41,756.78,1639.18,791.55,49,0.0522,baixa
INS-03-01358,Hidroxietilcelulose,Espessante,GreenLab Mat-primas,PR,mL,150,1063.45,1541.61,3247.25,561.35,19,0.2456,media
INS-03-01359,Decil glucosideo,Tensoativo,CosmoQuimica Brasil,PE,g,250,600.31,1022.24,2069.02,582.31,51,0.1219,baixa
INS-03-01360,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,PR,L,25,123.21,166.24,335.99,705.17,54,0.2034,alta
INS-03-01361,Esqualano vegetal,Emoliente,NaturaPrima Quimicos,BA,mL,150,559.67,942.31,1663.91,782.26,54,0.1981,alta
INS-03-01362,Oxido de ferro amarelo,Corante,CosmoQuimica Brasil,SC,g,500,1262.23,2022.34,3432.97,506.22,17,0.2122,alta
INS-03-01363,Hidroxietilcelulose,Espessante,AromaBase Import,PE,L,250,916.74,1289.71,2937.22,155.96,13,0.1328,alta
INS-03-01364,Fragrancia herbal,Fragrancia,Insumos DermaTech,PE,g,50,796.8,1089.03,1956.64,84.03,47,0.1323,alta
INS-03-01365,Butilenoglicol,Umectante,NaturaPrima Quimicos,BA,mL,1000,108.8,188.7,331.66,568.3,56,-0.0401,media
INS-03-01366,Oleo de jojoba,Emoliente,BioAtivos Sul,SC,mL,100,561.7,966.73,2212.43,793.44,40,-0.0476,alta
INS-03-01367,Fenoxietanol,Conservante,NaturaPrima Quimicos,SC,L,50,607.05,1020.24,1853.52,703.33,32,0.0938,media
INS-03-01368,Hidroxietilcelulose,Espessante,CoreLab Ingredients,GO,kg,250,288.82,379.22,862.2,813.62,19,0.1316,baixa
INS-03-01369,Niacinamida,Ativo funcional,AromaBase Import,MG,kg,500,1141.82,1942.36,3243.86,642.3,24,0.0847,alta
INS-03-01370,Sodium cocoyl isethionate,Tensoativo,CoreLab Ingredients,GO,g,50,234.5,327.04,595.65,622.25,39,0.2139,alta
INS-03-01371,Caprilico caprico triglicerideo,Emoliente,CoreLab Ingredients,MG,L,150,1031.81,1503.41,3194.78,602.1,10,0.0677,baixa
INS-03-01372,Dioxido de titanio,Corante,Insumos DermaTech,PR,mL,200,1251.81,2110.18,3502.74,145.1,15,0.2257,alta
INS-03-01373,Glicerina bidestilada,Umectante,CoreLab Ingredients,RJ,L,1000,1108.59,1566.12,3561.83,44.6,21,0.0198,media
INS-03-01374,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,PE,mL,1000,1283.16,2201.15,3927.14,411.15,30,0.2014,baixa
INS-03-01375,Caprilico caprico triglicerideo,Emoliente,CoreLab Ingredients,BA,kg,200,1069.28,1392.95,3040.07,524.85,51,0.202,media
INS-03-01376,Oleo de jojoba,Emoliente,Quimnova Trading,SP,L,1000,430.85,563.46,1229.95,546.27,29,-0.0792,media
INS-03-01377,Pantenol,Ativo funcional,DermaLink Distribuidora,PE,g,250,1253.93,1851.15,3096.3,576.67,37,-0.0105,alta
INS-03-01378,Fragrancia baunilha,Fragrancia,BioAtivos Sul,GO,L,500,1374.03,2113.67,3648.38,463.32,52,0.1195,baixa
INS-03-01379,Oxido de ferro amarelo,Corante,Quimnova Trading,GO,mL,50,849.58,1091.3,2359.4,594.56,52,0.0134,baixa
INS-03-01380,Sorbitol,Umectante,NaturaPrima Quimicos,PE,mL,25,744.13,1223.21,2549.06,414.2,58,0.1965,alta
